A_re,0.108257064787,0.127867768593,0.144650536266,0.159450864160,0.172734006166,0.184786386152,0.195797850858,0.205901012291,0.215192217649,0.223743650895,0.231610756161,0.238837017750,0.245457162095,0.251499374241,0.256986875330,0.261939072242,0.266372412819,0.270301033530,0.273737257727,0.276691984282,0.279174994460,0.281195196858,0.282760824795,0.283879596707,0.284558847458,0.284805636501,0.284626837457,0.284029212619,0.283019475115,0.281604340905,0.279790572306,0.277585014428,0.274994625618,0.272026502813,0.268687902537,0.264986258137,0.260929193773,0.256524535561,0.251780320236,0.246704801608,0.241306455084,0.235593980450,0.229576303106,0.223262573903,0.216662167729,0.209784680949,0.202639927819,0.195237935950,0.187588940919,0.179703380083,0.171591885679,0.163265277256,0.154734553497,0.146010883481,0.137105597434,0.128030176995,0.118796245056,0.109415555202,0.099899980782,0.090261503650,0.080512202602,0.070664241543,0.060729857403,0.050721347838,0.040651058738,0.030531371564,0.020374690541,0.010193429729
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.108257064787,-0.127867768593,-0.144650536266,-0.159450864160,-0.172734006166,-0.184786386152,-0.195797850858,-0.205901012291,-0.215192217649,-0.223743650895,-0.231610756161,-0.238837017750,-0.245457162095,-0.251499374241,-0.256986875330,-0.261939072242,-0.266372412819,-0.270301033530,-0.273737257727,-0.276691984282,-0.279174994460,-0.281195196858,-0.282760824795,-0.283879596707,-0.284558847458,-0.284805636501,-0.284626837457,-0.284029212619,-0.283019475115,-0.281604340905,-0.279790572306,-0.277585014428,-0.274994625618,-0.272026502813,-0.268687902537,-0.264986258137,-0.260929193773,-0.256524535561,-0.251780320236,-0.246704801608,-0.241306455084,-0.235593980450,-0.229576303106,-0.223262573903,-0.216662167729,-0.209784680949,-0.202639927819,-0.195237935950,-0.187588940919,-0.179703380083,-0.171591885679,-0.163265277256,-0.154734553497,-0.146010883481,-0.137105597434,-0.128030176995,-0.118796245056,-0.109415555202,-0.099899980782,-0.090261503650,-0.080512202602,-0.070664241543,-0.060729857403,-0.050721347838,-0.040651058738,-0.030531371564,-0.020374690541,-0.010193429729
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499708908732
