A_re,0.160621037090,0.189317562311,0.213562027845,0.234580590058,0.253038648779,0.269339467777,0.283745967665,0.296438899578,0.307547806831,0.317168864944,0.325375806750,0.332226943674,0.337769858046,0.342044641423,0.345086189839,0.346925867040,0.347592731882,0.347114457555,0.345518027872,0.342830268971,0.339078257173,0.334289632035,0.328492835603,0.321717293347,0.313993548349,0.305353357478,0.295829756296,0.285457097910,0.274271069877,0.262308692460,0.249608300865,0.236209513633,0.222153188976,0.207481370560,0.192237224005,0.176464965216,0.160209781493,0.143517746265,0.126435728226,0.109011295527,0.091292615689,0.073328351791,0.055167555486,0.036859557361,0.018453855111
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.160621037090,-0.189317562311,-0.213562027845,-0.234580590058,-0.253038648779,-0.269339467777,-0.283745967665,-0.296438899578,-0.307547806831,-0.317168864944,-0.325375806750,-0.332226943674,-0.337769858046,-0.342044641423,-0.345086189839,-0.346925867040,-0.347592731882,-0.347114457555,-0.345518027872,-0.342830268971,-0.339078257173,-0.334289632035,-0.328492835603,-0.321717293347,-0.313993548349,-0.305353357478,-0.295829756296,-0.285457097910,-0.274271069877,-0.262308692460,-0.249608300865,-0.236209513633,-0.222153188976,-0.207481370560,-0.192237224005,-0.176464965216,-0.160209781493,-0.143517746265,-0.126435728226,-0.109011295527,-0.091292615689,-0.073328351791,-0.055167555486,-0.036859557361,-0.018453855111
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499358226648
