A_re,0.122104472353,0.144154833639,0.162971349151,0.179502670683,0.194269105026,0.207589748013,0.219675212555,0.230671966178,0.240685954760,0.249796230390,0.258063307712,0.265534542418,0.272247732508,0.278233609954,0.283517612994,0.288121176845,0.292062692992,0.295358234826,0.298022115000,0.300067319285,0.301505848197,0.302348988712,0.302607532189,0.302291950397,0.301412538475,0.299979531537,0.298003200000,0.295493927609,0.292462275213,0.288919032724,0.284875261192,0.280342326519,0.275331926071,0.269856109208,0.263927292541,0.257558270627,0.250762222655,0.243552715616,0.235943704347,0.227949528809,0.219584908878,0.210864936911,0.201805068305,0.192421110251,0.182729208830,0.172745834633,0.162487767016,0.151972077129,0.141216109815,0.130237464498,0.119053975139,0.107683689354,0.096144846779,0.084455856752,0.072635275386,0.060701782104,0.048674155702,0.036571250001,0.024411969144,0.012215242614
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.122104472353,-0.144154833639,-0.162971349151,-0.179502670683,-0.194269105026,-0.207589748013,-0.219675212555,-0.230671966178,-0.240685954760,-0.249796230390,-0.258063307712,-0.265534542418,-0.272247732508,-0.278233609954,-0.283517612994,-0.288121176845,-0.292062692992,-0.295358234826,-0.298022115000,-0.300067319285,-0.301505848197,-0.302348988712,-0.302607532189,-0.302291950397,-0.301412538475,-0.299979531537,-0.298003200000,-0.295493927609,-0.292462275213,-0.288919032724,-0.284875261192,-0.280342326519,-0.275331926071,-0.269856109208,-0.263927292541,-0.257558270627,-0.250762222655,-0.243552715616,-0.235943704347,-0.227949528809,-0.219584908878,-0.210864936911,-0.201805068305,-0.192421110251,-0.182729208830,-0.172745834633,-0.162487767016,-0.151972077129,-0.141216109815,-0.130237464498,-0.119053975139,-0.107683689354,-0.096144846779,-0.084455856752,-0.072635275386,-0.060701782104,-0.048674155702,-0.036571250001,-0.024411969144,-0.012215242614
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499629550338
