A_re,0.069711394354,0.082423941297,0.093369755582,0.103099554060,0.111918601311,0.120016464204,0.127520039273,0.134518936795,0.141079022757,0.147250241225,0.153071417545,0.158573354382,0.163780907875,0.168714426414,0.173390775814,0.177824087388,0.182026315193,0.186007658695,0.189776888498,0.193341600962,0.196708419764,0.199883157303,0.202870945275,0.205676341316,0.208303416841,0.210755829971,0.213036886503,0.215149591240,0.217096691455,0.218880713909,0.220503996544,0.221968715746,0.223276909900,0.224430499829,0.225431306599,0.226281067072,0.226981447551,0.227534055774,0.227940451490,0.228202155810,0.228320659481,0.228297430237,0.228133919326,0.227831567325,0.227391809309,0.226816079477,0.226105815259,0.225262460998,0.224287471217,0.223182313544,0.221948471308,0.220587445852,0.219100758579,0.217489952769,0.215756595171,0.213902277409,0.211928617198,0.209837259409,0.207629876970,0.205308171637,0.202873874631,0.200328747166,0.197674580856,0.194913198026,0.192046451933,0.189076226888,0.186004438305,0.182833032672,0.179563987445,0.176199310878,0.172741041792,0.169191249278,0.165552032352,0.161825519551,0.158013868479,0.154119265311,0.150143924249,0.146090086936,0.141960021828,0.137756023537,0.133480412126,0.129135532380,0.124723753040,0.120247466007,0.115709085520,0.111111047306,0.106455807696,0.101745842735,0.096983647245,0.092171733890,0.087312632201,0.082408887594,0.077463060363,0.072477724660,0.067455467456,0.062398887490,0.057310594198,0.052193206638,0.047049352394,0.041881666475,0.036692790200,0.031485370076,0.026262056668,0.021025503456,0.015778365694,0.010523299256,0.005262959478
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.069711394354,-0.082423941297,-0.093369755582,-0.103099554060,-0.111918601311,-0.120016464204,-0.127520039273,-0.134518936795,-0.141079022757,-0.147250241225,-0.153071417545,-0.158573354382,-0.163780907875,-0.168714426414,-0.173390775814,-0.177824087388,-0.182026315193,-0.186007658695,-0.189776888498,-0.193341600962,-0.196708419764,-0.199883157303,-0.202870945275,-0.205676341316,-0.208303416841,-0.210755829971,-0.213036886503,-0.215149591240,-0.217096691455,-0.218880713909,-0.220503996544,-0.221968715746,-0.223276909900,-0.224430499829,-0.225431306599,-0.226281067072,-0.226981447551,-0.227534055774,-0.227940451490,-0.228202155810,-0.228320659481,-0.228297430237,-0.228133919326,-0.227831567325,-0.227391809309,-0.226816079477,-0.226105815259,-0.225262460998,-0.224287471217,-0.223182313544,-0.221948471308,-0.220587445852,-0.219100758579,-0.217489952769,-0.215756595171,-0.213902277409,-0.211928617198,-0.209837259409,-0.207629876970,-0.205308171637,-0.202873874631,-0.200328747166,-0.197674580856,-0.194913198026,-0.192046451933,-0.189076226888,-0.186004438305,-0.182833032672,-0.179563987445,-0.176199310878,-0.172741041792,-0.169191249278,-0.165552032352,-0.161825519551,-0.158013868479,-0.154119265311,-0.150143924249,-0.146090086936,-0.141960021828,-0.137756023537,-0.133480412126,-0.129135532380,-0.124723753040,-0.120247466007,-0.115709085520,-0.111111047306,-0.106455807696,-0.101745842735,-0.096983647245,-0.092171733890,-0.087312632201,-0.082408887594,-0.077463060363,-0.072477724660,-0.067455467456,-0.062398887490,-0.057310594198,-0.052193206638,-0.047049352394,-0.041881666475,-0.036692790200,-0.031485370076,-0.026262056668,-0.021025503456,-0.015778365694,-0.010523299256,-0.005262959478
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
# constraint,power
# norm_sq,6.283185307180
# dEdt,0.500000000000
# lambda_max,0.499879384434
