A_re,0.340373005207,0.402167513292,0.455158188323,0.502013376733,0.544204889919,0.582641355647,0.617926925979,0.650485051619,0.680624473196,0.708577315409,0.734522462001,0.758600611852,0.780924367810,0.801585222885,0.820658534183,0.838207149367,0.854284105684,0.868934675191,0.882197939301,0.894108018081,0.904695042087,0.913985929254,0.922005012202,0.928774549298,0.934315144372,0.938646093878,0.941785675888,0.943751391988,0.944560170768,0.944228539685,0.942772770736,0.940209004245,0.936553354273,0.931821998461,0.926031254636,0.919197646072,0.911337956973,0.902469279502,0.892609053433,0.881775099348,0.869985646159,0.857259353618,0.843615330355,0.829073147957,0.813652851469,0.797374966707,0.780260504668,0.762330963319,0.743608327009,0.724115063703,0.703874120230,0.682908915700,0.661243333256,0.638901710274,0.615908827134,0.592289894681,0.568070540460,0.543276793821,0.517935069978,0.492072153090,0.465715178448,0.438891613821,0.411629240025,0.383956130778,0.355900631896,0.327491339870,0.298757079888,0.269726883338,0.240429964845,0.210895698882,0.181153595988,0.151233278653,0.121164456887,0.090976903531,0.060700429330,0.030364857809
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.340373005207,-0.402167513292,-0.455158188323,-0.502013376733,-0.544204889919,-0.582641355647,-0.617926925979,-0.650485051619,-0.680624473196,-0.708577315409,-0.734522462001,-0.758600611852,-0.780924367810,-0.801585222885,-0.820658534183,-0.838207149367,-0.854284105684,-0.868934675191,-0.882197939301,-0.894108018081,-0.904695042087,-0.913985929254,-0.922005012202,-0.928774549298,-0.934315144372,-0.938646093878,-0.941785675888,-0.943751391988,-0.944560170768,-0.944228539686,-0.942772770736,-0.940209004245,-0.936553354273,-0.931821998461,-0.926031254636,-0.919197646072,-0.911337956973,-0.902469279502,-0.892609053433,-0.881775099348,-0.869985646159,-0.857259353618,-0.843615330355,-0.829073147957,-0.813652851469,-0.797374966707,-0.780260504668,-0.762330963319,-0.743608327009,-0.724115063703,-0.703874120230,-0.682908915700,-0.661243333256,-0.638901710274,-0.615908827134,-0.592289894681,-0.568070540460,-0.543276793821,-0.517935069978,-0.492072153090,-0.465715178448,-0.438891613821,-0.411629240025,-0.383956130778,-0.355900631896,-0.327491339870,-0.298757079888,-0.269726883338,-0.240429964845,-0.210895698882,-0.181153595988,-0.151233278653,-0.121164456887,-0.090976903531,-0.060700429330,-0.030364857809
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
# constraint,norm
# norm_sq,77.000000000000
# dEdt,3.625719117774
# lambda_max,3.624016825400
