A_re,0.261125202455,0.308819319556,0.349944219616,0.386568486280,0.419840797334,0.450476014578,0.478953872457,0.505614109795,0.530707232851,0.554423845591,0.576912664524,0.598292134100,0.618658218231,0.638089801592,0.656652539515,0.674401668221,0.691384098945,0.707640006856,0.723204056054,0.738106357465,0.752373227449,0.766027795496,0.779090496088,0.791579470574,0.803510898357,0.814899271988,0.825757627332,0.836097737431,0.845930276821,0.855264961584,0.864110669390,0.872475542869,0.880367079075,0.887792207226,0.894757356545,0.901268515689,0.907331284986,0.912950922519,0.918132384898,0.922880363445,0.927199316396,0.931093497637,0.934566982397,0.937623690288,0.940267406004,0.942501797946,0.944330435023,0.945756801823,0.946784312346,0.947416322435,0.947656141060,0.947507040558,0.946972265947,0.946055043394,0.944758587925,0.943086110450,0.941040824155,0.938625950338,0.935844723718,0.932700397274,0.929196246651,0.925335574174,0.921121712488,0.916558027876,0.911647923252,0.906394840884,0.900802264840,0.894873723199,0.888612790030,0.882023087157,0.875108285735,0.867872107635,0.860318326659,0.852450769598,0.844273317138,0.835789904621,0.827004522678,0.817921217736,0.808544092407,0.798877305767,0.788925073525,0.778691668106,0.768181418624,0.757398710777,0.746347986655,0.735033744467,0.723460538196,0.711632977171,0.699555725586,0.687233501941,0.674671078424,0.661873280236,0.648844984856,0.635591121253,0.622116669048,0.608426657620,0.594526165171,0.580420317746,0.566114288201,0.551613295142,0.536922601812,0.522047514949,0.506993383604,0.491765597922,0.476369587893,0.460810822071,0.445094806260,0.429227082172,0.413213226061,0.397058847319,0.380769587065,0.364351116687,0.347809136385,0.331149373670,0.314377581859,0.297499538540,0.280521044023,0.263447919771,0.246286006815,0.229041164156,0.211719267143,0.194326205852,0.176867883437,0.159350214476,0.141779123308,0.124160542356,0.106500410438,0.088804671076,0.071079270793,0.053330157401,0.035563278288,0.017784578698
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.261125202455,-0.308819319556,-0.349944219616,-0.386568486280,-0.419840797334,-0.450476014578,-0.478953872457,-0.505614109795,-0.530707232851,-0.554423845591,-0.576912664524,-0.598292134100,-0.618658218231,-0.638089801592,-0.656652539515,-0.674401668221,-0.691384098945,-0.707640006856,-0.723204056054,-0.738106357465,-0.752373227449,-0.766027795496,-0.779090496088,-0.791579470574,-0.803510898357,-0.814899271988,-0.825757627332,-0.836097737431,-0.845930276821,-0.855264961584,-0.864110669390,-0.872475542869,-0.880367079075,-0.887792207226,-0.894757356545,-0.901268515689,-0.907331284986,-0.912950922519,-0.918132384898,-0.922880363445,-0.927199316396,-0.931093497637,-0.934566982397,-0.937623690288,-0.940267406004,-0.942501797946,-0.944330435023,-0.945756801823,-0.946784312346,-0.947416322435,-0.947656141060,-0.947507040558,-0.946972265947,-0.946055043394,-0.944758587925,-0.943086110450,-0.941040824155,-0.938625950338,-0.935844723718,-0.932700397274,-0.929196246651,-0.925335574174,-0.921121712488,-0.916558027876,-0.911647923252,-0.906394840884,-0.900802264840,-0.894873723199,-0.888612790030,-0.882023087157,-0.875108285735,-0.867872107635,-0.860318326659,-0.852450769598,-0.844273317138,-0.835789904621,-0.827004522678,-0.817921217736,-0.808544092407,-0.798877305767,-0.788925073525,-0.778691668106,-0.768181418624,-0.757398710777,-0.746347986655,-0.735033744467,-0.723460538196,-0.711632977171,-0.699555725586,-0.687233501941,-0.674671078424,-0.661873280236,-0.648844984856,-0.635591121253,-0.622116669048,-0.608426657620,-0.594526165171,-0.580420317746,-0.566114288201,-0.551613295142,-0.536922601812,-0.522047514949,-0.506993383604,-0.491765597922,-0.476369587893,-0.460810822071,-0.445094806260,-0.429227082172,-0.413213226061,-0.397058847319,-0.380769587065,-0.364351116687,-0.347809136385,-0.331149373670,-0.314377581859,-0.297499538540,-0.280521044023,-0.263447919771,-0.246286006815,-0.229041164156,-0.211719267143,-0.194326205852,-0.176867883437,-0.159350214476,-0.141779123308,-0.124160542356,-0.106500410438,-0.088804671076,-0.071079270793,-0.053330157401,-0.035563278288,-0.017784578698
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133
# constraint,norm
# norm_sq,133.000000000000
# dEdt,6.262605748882
# lambda_max,6.261604527461
