A_re,0.302975198276,0.358170868894,0.405652777786,0.447810293727,0.485966382542,0.520941499328,0.553284010998,0.583380484931,0.611514517699,0.637900711556,0.662705533754,0.686060759652,0.708072485798,0.728827374863,0.748397104493,0.766841613004,0.784211516645,0.800549942677,0.815893941764,0.830275591730,0.843722871147,0.856260358638,0.867909798492,0.878690562424,0.888620029777,0.897713903010,0.905986471362,0.913450832634,0.920119080867,0.926002466033,0.931111530595,0.935456226824,0.939046018008,0.941889966109,0.943996807920,0.945375021466,0.946032884033,0.945978523014,0.945219960549,0.943765152779,0.941622024417,0.938798499212,0.935302526816,0.931142106470,0.926325307893,0.920860289665,0.914755315395,0.908018767900,0.900659161598,0.892685153308,0.884105551586,0.874929324762,0.865165607781,0.854823707959,0.843913109752,0.832443478612,0.820424664015,0.807866701720,0.794779815321,0.781174417146,0.767061108548,0.752450679636,0.737354108480,0.721782559832,0.705747383383,0.689260111606,0.672332457190,0.654976310108,0.637203734327,0.619026964191,0.600458400500,0.581510606285,0.562196302321,0.542528362368,0.522519808184,0.502183804289,0.481533652532,0.460582786438,0.439344765370,0.417833268514,0.396062088682,0.374045125966,0.351796381240,0.329329949515,0.306660013172,0.283800835066,0.260766751517,0.237572165200,0.214231537931,0.190759383367,0.167170259625,0.143478761820,0.119699514544,0.095847164277,0.071936371750,0.047981804258,0.023998127937
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.302975198276,-0.358170868894,-0.405652777786,-0.447810293727,-0.485966382542,-0.520941499328,-0.553284010998,-0.583380484931,-0.611514517699,-0.637900711556,-0.662705533754,-0.686060759652,-0.708072485798,-0.728827374863,-0.748397104493,-0.766841613004,-0.784211516645,-0.800549942677,-0.815893941764,-0.830275591730,-0.843722871147,-0.856260358638,-0.867909798492,-0.878690562424,-0.888620029777,-0.897713903010,-0.905986471362,-0.913450832634,-0.920119080867,-0.926002466033,-0.931111530595,-0.935456226824,-0.939046018008,-0.941889966109,-0.943996807920,-0.945375021466,-0.946032884033,-0.945978523014,-0.945219960549,-0.943765152779,-0.941622024417,-0.938798499212,-0.935302526816,-0.931142106470,-0.926325307893,-0.920860289665,-0.914755315395,-0.908018767900,-0.900659161598,-0.892685153308,-0.884105551586,-0.874929324762,-0.865165607781,-0.854823707959,-0.843913109752,-0.832443478612,-0.820424664015,-0.807866701720,-0.794779815321,-0.781174417146,-0.767061108548,-0.752450679636,-0.737354108480,-0.721782559832,-0.705747383383,-0.689260111606,-0.672332457190,-0.654976310108,-0.637203734327,-0.619026964191,-0.600458400500,-0.581510606285,-0.562196302321,-0.542528362368,-0.522519808184,-0.502183804289,-0.481533652532,-0.460582786438,-0.439344765370,-0.417833268514,-0.396062088682,-0.374045125966,-0.351796381240,-0.329329949515,-0.306660013172,-0.283800835066,-0.260766751517,-0.237572165200,-0.214231537931,-0.190759383367,-0.167170259625,-0.143478761820,-0.119699514544,-0.095847164277,-0.071936371750,-0.047981804258,-0.023998127937
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
# constraint,norm
# norm_sq,98.000000000000
# dEdt,4.614551604440
# lambda_max,4.613203352015
