A_re,0.225123173453,0.266299179905,0.301848845343,0.333559940775,0.362426799464,0.389069431347,0.413904863742,0.437229194661,0.459261386606,0.480168576191,0.500081623561,0.519105141020,0.537324222200,0.554809108401,0.571618515742,0.587802064674,0.603402091042,0.618455020761,0.632992430023,0.647041874668,0.660627547272,0.673770803721,0.686490589592,0.698803788681,0.710725510338,0.722269328254,0.733447480326,0.744271037091,0.754750044550,0.764893645970,0.774710186334,0.784207302352,0.793392000394,0.802270724276,0.810849414442,0.819133559866,0.827128243709,0.834838183644,0.842267767570,0.849421085359,0.856301957144,0.862913958608,0.869260443643,0.875344564707,0.881169291163,0.886737425822,0.892051619921,0.897114386688,0.901928113674,0.906495073966,0.910817436417,0.914897274982,0.918736577264,0.922337252339,0.925701137935,0.928830007035,0.931725573944,0.934389499883,0.936823398149,0.939028838878,0.941007353451,0.942760438567,0.944289560022,0.945596156208,0.946681641364,0.947547408592,0.948194832662,0.948625272620,0.948840074221,0.948840572181,0.948628092291,0.948203953381,0.947569469145,0.946725949855,0.945674703952,0.944417039535,0.942954265750,0.941287694083,0.939418639575,0.937348421945,0.935078366649,0.932609805859,0.929944079384,0.927082535521,0.924026531852,0.920777435985,0.917336626244,0.913705492310,0.909885435811,0.905877870880,0.901684224658,0.897305937770,0.892744464755,0.888001274469,0.883077850448,0.877975691244,0.872696310730,0.867241238375,0.861612019494,0.855810215473,0.849837403967,0.843695179073,0.837385151488,0.830908948638,0.824268214788,0.817464611139,0.810499815894,0.803375524319,0.796093448779,0.788655318760,0.781062880874,0.773317898848,0.765422153503,0.757377442715,0.749185581360,0.740848401255,0.732367751075,0.723745496268,0.714983518950,0.706083717796,0.697048007916,0.687878320720,0.678576603778,0.669144820660,0.659584950782,0.649898989226,0.640088946563,0.630156848665,0.620104736503,0.609934665949,0.599648707553,0.589248946331,0.578737481532,0.568116426408,0.557387907964,0.546554066721,0.535617056453,0.524579043928,0.513442208645,0.502208742560,0.490880849804,0.479460746407,0.467950660003,0.456352829543,0.444669504989,0.432902947019,0.421055426712,0.409129225242,0.397126633557,0.385049952062,0.372901490295,0.360683566595,0.348398507773,0.336048648776,0.323636332350,0.311163908694,0.298633735120,0.286048175697,0.273409600910,0.260720387297,0.247982917097,0.235199577891,0.222372762236,0.209504867308,0.196598294529,0.183655449205,0.170678740149,0.157670579314,0.144633381418,0.131569563568,0.118481544881,0.105371746110,0.092242589259,0.079096497204,0.065935893312,0.052763201056,0.039580843629,0.026391243563,0.013196822338
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.225123173453,-0.266299179905,-0.301848845343,-0.333559940775,-0.362426799464,-0.389069431347,-0.413904863742,-0.437229194661,-0.459261386606,-0.480168576191,-0.500081623561,-0.519105141020,-0.537324222200,-0.554809108401,-0.571618515742,-0.587802064674,-0.603402091042,-0.618455020761,-0.632992430023,-0.647041874668,-0.660627547272,-0.673770803721,-0.686490589592,-0.698803788681,-0.710725510338,-0.722269328254,-0.733447480326,-0.744271037091,-0.754750044550,-0.764893645970,-0.774710186334,-0.784207302352,-0.793392000394,-0.802270724276,-0.810849414442,-0.819133559866,-0.827128243709,-0.834838183644,-0.842267767570,-0.849421085359,-0.856301957144,-0.862913958608,-0.869260443643,-0.875344564707,-0.881169291163,-0.886737425822,-0.892051619921,-0.897114386688,-0.901928113674,-0.906495073966,-0.910817436417,-0.914897274982,-0.918736577264,-0.922337252339,-0.925701137935,-0.928830007035,-0.931725573944,-0.934389499883,-0.936823398149,-0.939028838878,-0.941007353451,-0.942760438567,-0.944289560022,-0.945596156208,-0.946681641364,-0.947547408592,-0.948194832662,-0.948625272620,-0.948840074221,-0.948840572181,-0.948628092291,-0.948203953381,-0.947569469145,-0.946725949855,-0.945674703952,-0.944417039535,-0.942954265750,-0.941287694083,-0.939418639575,-0.937348421945,-0.935078366649,-0.932609805859,-0.929944079384,-0.927082535521,-0.924026531852,-0.920777435985,-0.917336626244,-0.913705492310,-0.909885435811,-0.905877870880,-0.901684224658,-0.897305937770,-0.892744464755,-0.888001274469,-0.883077850448,-0.877975691244,-0.872696310730,-0.867241238375,-0.861612019494,-0.855810215473,-0.849837403967,-0.843695179073,-0.837385151488,-0.830908948638,-0.824268214788,-0.817464611139,-0.810499815894,-0.803375524319,-0.796093448779,-0.788655318761,-0.781062880874,-0.773317898848,-0.765422153503,-0.757377442715,-0.749185581360,-0.740848401255,-0.732367751075,-0.723745496268,-0.714983518950,-0.706083717796,-0.697048007916,-0.687878320720,-0.678576603778,-0.669144820660,-0.659584950782,-0.649898989226,-0.640088946563,-0.630156848665,-0.620104736503,-0.609934665949,-0.599648707553,-0.589248946331,-0.578737481532,-0.568116426408,-0.557387907964,-0.546554066721,-0.535617056453,-0.524579043928,-0.513442208645,-0.502208742560,-0.490880849804,-0.479460746407,-0.467950660003,-0.456352829543,-0.444669504989,-0.432902947019,-0.421055426712,-0.409129225242,-0.397126633557,-0.385049952062,-0.372901490295,-0.360683566595,-0.348398507773,-0.336048648776,-0.323636332350,-0.311163908694,-0.298633735120,-0.286048175697,-0.273409600910,-0.260720387297,-0.247982917097,-0.235199577891,-0.222372762236,-0.209504867308,-0.196598294529,-0.183655449205,-0.170678740149,-0.157670579314,-0.144633381418,-0.131569563568,-0.118481544881,-0.105371746110,-0.092242589259,-0.079096497204,-0.065935893312,-0.052763201056,-0.039580843629,-0.026391243563,-0.013196822338
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180
# constraint,norm
# norm_sq,180.000000000000
# dEdt,8.475707028562
# lambda_max,8.474962973417
