A_re,0.430253555277,0.507202697627,0.572277368498,0.628767556240,0.678460403374,0.722440154625,0.761414446392,0.795870171766,0.826156444548,0.852532408124,0.875196517079,0.894305358892,0.909986235390,0.922345848604,0.931476460218,0.937460358242,0.940373156823,0.940286271286,0.937268797001,0.931388948435,0.922715167668,0.911316980135,0.897265653974,0.880634704412,0.861500274176,0.839941413339,0.816040276595,0.789882251895,0.761556031427,0.731153633662,0.698770383481,0.664504856109,0.628458789581,0.590736969665,0.551447090587,0.510699594396,0.468607491452,0.425286164197,0.380853156146,0.335427947822,0.289131721225,0.242087114271,0.194417966555,0.146249057685,0.097705839395,0.048914162528
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.430253555277,-0.507202697627,-0.572277368498,-0.628767556240,-0.678460403374,-0.722440154625,-0.761414446392,-0.795870171766,-0.826156444548,-0.852532408124,-0.875196517079,-0.894305358892,-0.909986235390,-0.922345848604,-0.931476460218,-0.937460358242,-0.940373156823,-0.940286271286,-0.937268797001,-0.931388948435,-0.922715167668,-0.911316980135,-0.897265653974,-0.880634704412,-0.861500274176,-0.839941413339,-0.816040276595,-0.789882251895,-0.761556031427,-0.731153633662,-0.698770383481,-0.664504856109,-0.628458789581,-0.590736969665,-0.551447090587,-0.510699594396,-0.468607491452,-0.425286164197,-0.380853156146,-0.335427947822,-0.289131721225,-0.242087114271,-0.194417966555,-0.146249057685,-0.097705839395,-0.048914162528
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
# constraint,norm
# norm_sq,47.000000000000
# dEdt,2.213101279680
# lambda_max,2.210376761708
