A_re,0.268112156409,0.317065260815,0.359262303336,0.396825914096,0.430934313338,0.462320395039,0.491475718422,0.518748174090,0.544394096715,0.568608373335,0.591542934894,0.613318678191,0.634033462464,0.653767652426,0.672588068870,0.690550872200,0.707703710975,0.724087352008,0.739736936979,0.754682964981,0.768952070578,0.782567647020,0.795550350618,0.807918512812,0.819688479712,0.830874894105,0.841490931380,0.851548498213,0.861058400945,0.870030489084,0.878473778264,0.886396556134,0.893806473953,0.900710626176,0.907115619889,0.913027635598,0.918452480657,0.923395636370,0.927862299645,0.931857419943,0.935385732134,0.938451785785,0.941059971343,0.943214543569,0.944919642577,0.946179312736,0.946997519693,0.947378165726,0.947325103600,0.946842149092,0.945933092330,0.944601708048,0.942851764892,0.940687033839,0.938111295846,0.935128348770,0.931742013645,0.927956140376,0.923774612878,0.919201353735,0.914240328401,0.908895548986,0.903171077663,0.897071029720,0.890599576286,0.883760946758,0.876559430952,0.868999380983,0.861085212920,0.852821408204,0.844212514861,0.835263148519,0.825977993240,0.816361802181,0.806419398094,0.796155673671,0.785575591749,0.774684185380,0.763486557771,0.751987882105,0.740193401251,0.728108427359,0.715738341364,0.703088592378,0.690164697005,0.676972238558,0.663516866198,0.649804293989,0.635840299885,0.621630724636,0.607181470630,0.592498500674,0.577587836701,0.562455558429,0.547107801957,0.531550758305,0.515790671909,0.499833839060,0.483686606300,0.467355368767,0.450846568504,0.434166692724,0.417322272034,0.400319878623,0.383166124416,0.365867659193,0.348431168674,0.330863372576,0.313171022643,0.295360900642,0.277439816340,0.259414605451,0.241292127566,0.223079264059,0.204782915966,0.186410001858,0.167967455688,0.149462224620,0.130901266852,0.112291549415,0.093640045968,0.074953734577,0.056239595483,0.037504608869,0.018755752604
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.268112156409,-0.317065260815,-0.359262303336,-0.396825914096,-0.430934313338,-0.462320395039,-0.491475718422,-0.518748174090,-0.544394096715,-0.568608373335,-0.591542934894,-0.613318678191,-0.634033462464,-0.653767652426,-0.672588068870,-0.690550872200,-0.707703710975,-0.724087352008,-0.739736936979,-0.754682964981,-0.768952070578,-0.782567647020,-0.795550350618,-0.807918512812,-0.819688479712,-0.830874894105,-0.841490931380,-0.851548498213,-0.861058400945,-0.870030489084,-0.878473778264,-0.886396556134,-0.893806473953,-0.900710626176,-0.907115619889,-0.913027635598,-0.918452480657,-0.923395636370,-0.927862299645,-0.931857419944,-0.935385732134,-0.938451785785,-0.941059971343,-0.943214543569,-0.944919642577,-0.946179312736,-0.946997519693,-0.947378165726,-0.947325103600,-0.946842149092,-0.945933092330,-0.944601708048,-0.942851764892,-0.940687033839,-0.938111295846,-0.935128348770,-0.931742013645,-0.927956140376,-0.923774612878,-0.919201353735,-0.914240328401,-0.908895548986,-0.903171077663,-0.897071029720,-0.890599576286,-0.883760946758,-0.876559430952,-0.868999380983,-0.861085212920,-0.852821408204,-0.844212514861,-0.835263148519,-0.825977993240,-0.816361802181,-0.806419398094,-0.796155673671,-0.785575591749,-0.774684185380,-0.763486557771,-0.751987882105,-0.740193401251,-0.728108427359,-0.715738341364,-0.703088592378,-0.690164697005,-0.676972238558,-0.663516866198,-0.649804293989,-0.635840299885,-0.621630724636,-0.607181470630,-0.592498500674,-0.577587836701,-0.562455558429,-0.547107801957,-0.531550758305,-0.515790671909,-0.499833839060,-0.483686606300,-0.467355368767,-0.450846568504,-0.434166692724,-0.417322272034,-0.400319878623,-0.383166124416,-0.365867659193,-0.348431168674,-0.330863372576,-0.313171022643,-0.295360900642,-0.277439816340,-0.259414605451,-0.241292127566,-0.223079264059,-0.204782915966,-0.186410001858,-0.167967455688,-0.149462224620,-0.130901266852,-0.112291549415,-0.093640045968,-0.074953734577,-0.056239595483,-0.037504608869,-0.018755752604
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126
# constraint,norm
# norm_sq,126.000000000000
# dEdt,5.932994919994
# lambda_max,5.931939360925
