A_re,0.286451601006,0.338697543668,0.383689414136,0.423690825005,0.459956741590,0.493266663606,0.524142527009,0.552953015384,0.579969209623,0.605396734174,0.629395496535,0.652092411268,0.673589932782,0.693971968763,0.713308093827,0.731656624328,0.749066908899,0.765581065854,0.781235322199,0.796061060328,0.810085646680,0.823333095288,0.835824604654,0.847578996223,0.858613075573,0.868941932286,0.878579190715,0.887537221073,0.895827318221,0.903459853957,0.910444407406,0.916789877208,0.922504578479,0.927596326955,0.932072512303,0.935940162210,0.939205998602,0.941876487102,0.943957880658,0.945456258136,0.946377558515,0.946727611261,0.946512163352,0.945736903350,0.944407482880,0.942529535804,0.940108695357,0.937150609459,0.933660954408,0.929645447114,0.925109856020,0.920060010852,0.914501811300,0.908441234728,0.901884343016,0.894837288596,0.887306319765,0.879297785323,0.870818138605,0.861873940947,0.852471864635,0.842618695370,0.832321334298,0.821586799620,0.810422227827,0.798834874576,0.786832115232,0.774421445108,0.761610479405,0.748406952889,0.734818719312,0.720853750585,0.706520135738,0.691826079658,0.676779901632,0.661390033700,0.645665018827,0.629613508906,0.613244262609,0.596566143072,0.579588115450,0.562319244330,0.544768691013,0.526945710678,0.508859649428,0.490519941225,0.471936104724,0.453117740002,0.434074525200,0.414816213070,0.395352627444,0.375693659620,0.355849264673,0.335829457693,0.315644309967,0.295303945081,0.274818534979,0.254198295962,0.233453484627,0.212594393775,0.191631348259,0.170574700801,0.149434827768,0.128222124911,0.106947003080,0.085619883908,0.064251195461,0.042851367887,0.021430829022
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.286451601006,-0.338697543668,-0.383689414136,-0.423690825005,-0.459956741590,-0.493266663606,-0.524142527009,-0.552953015384,-0.579969209623,-0.605396734174,-0.629395496535,-0.652092411268,-0.673589932782,-0.693971968763,-0.713308093827,-0.731656624328,-0.749066908899,-0.765581065854,-0.781235322199,-0.796061060328,-0.810085646680,-0.823333095288,-0.835824604654,-0.847578996223,-0.858613075573,-0.868941932286,-0.878579190715,-0.887537221073,-0.895827318221,-0.903459853957,-0.910444407406,-0.916789877208,-0.922504578479,-0.927596326955,-0.932072512303,-0.935940162210,-0.939205998602,-0.941876487102,-0.943957880658,-0.945456258136,-0.946377558515,-0.946727611261,-0.946512163352,-0.945736903350,-0.944407482880,-0.942529535804,-0.940108695357,-0.937150609459,-0.933660954408,-0.929645447114,-0.925109856020,-0.920060010852,-0.914501811300,-0.908441234728,-0.901884343016,-0.894837288596,-0.887306319765,-0.879297785323,-0.870818138605,-0.861873940947,-0.852471864635,-0.842618695370,-0.832321334298,-0.821586799620,-0.810422227827,-0.798834874576,-0.786832115232,-0.774421445108,-0.761610479405,-0.748406952889,-0.734818719312,-0.720853750585,-0.706520135738,-0.691826079658,-0.676779901632,-0.661390033700,-0.645665018827,-0.629613508906,-0.613244262609,-0.596566143072,-0.579588115450,-0.562319244330,-0.544768691013,-0.526945710678,-0.508859649428,-0.490519941225,-0.471936104724,-0.453117740002,-0.434074525200,-0.414816213070,-0.395352627444,-0.375693659620,-0.355849264673,-0.335829457693,-0.315644309967,-0.295303945081,-0.274818534979,-0.254198295962,-0.233453484627,-0.212594393775,-0.191631348259,-0.170574700801,-0.149434827768,-0.128222124911,-0.106947003080,-0.085619883908,-0.064251195461,-0.042851367887,-0.021430829022
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110
# constraint,norm
# norm_sq,110.000000000000
# dEdt,5.179598739677
# lambda_max,5.178393693890
