A_re,0.328303435018,0.387981698336,0.439216554827,0.484587286896,0.525518534248,0.562891236360,0.597292220563,0.629133631218,0.658716614809,0.686268089262,0.711963310127,0.735940408478,0.758310134420,0.779162605526,0.798572112507,0.816600623800,0.833300394523,0.848715944029,0.862885578831,0.875842582102,0.887616154482,0.898232166642,0.907713767404,0.916081879660,0.923355608141,0.929552577220,0.934689212636,0.938780977888,0.941842573649,0.943888106819,0.944931234422,0.944985286562,0.944063371784,0.942178467608,0.939343498448,0.935571402769,0.930875191004,0.925267995481,0.918763113426,0.911374043932,0.903114519628,0.893998533692,0.884040362751,0.873254586120,0.861656101777,0.849260139428,0.836082270942,0.822138418423,0.807444860144,0.792018234530,0.775875542370,0.759034147420,0.741511775505,0.723326512272,0.704496799680,0.685041431332,0.664979546731,0.644330624552,0.623114474977,0.601351231180,0.579061340017,0.556265551966,0.532984910374,0.509240740063,0.485054635330,0.460448447384,0.435444271261,0.410064432252,0.384331471878,0.358268133439,0.331897347175,0.305242215072,0.278325995320,0.251172086481,0.223804011365,0.196245400656,0.168519976307,0.140651534727,0.112663929781,0.084581055634,0.056426829450,0.028225173970
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.328303435018,-0.387981698336,-0.439216554827,-0.484587286896,-0.525518534248,-0.562891236360,-0.597292220563,-0.629133631218,-0.658716614809,-0.686268089262,-0.711963310127,-0.735940408478,-0.758310134420,-0.779162605526,-0.798572112507,-0.816600623800,-0.833300394523,-0.848715944029,-0.862885578831,-0.875842582102,-0.887616154482,-0.898232166642,-0.907713767404,-0.916081879660,-0.923355608141,-0.929552577220,-0.934689212636,-0.938780977888,-0.941842573649,-0.943888106819,-0.944931234422,-0.944985286562,-0.944063371784,-0.942178467608,-0.939343498448,-0.935571402769,-0.930875191004,-0.925267995481,-0.918763113426,-0.911374043932,-0.903114519628,-0.893998533692,-0.884040362751,-0.873254586120,-0.861656101777,-0.849260139428,-0.836082270942,-0.822138418423,-0.807444860144,-0.792018234530,-0.775875542370,-0.759034147420,-0.741511775505,-0.723326512272,-0.704496799680,-0.685041431332,-0.664979546731,-0.644330624552,-0.623114474977,-0.601351231180,-0.579061340017,-0.556265551966,-0.532984910374,-0.509240740063,-0.485054635330,-0.460448447384,-0.435444271261,-0.410064432252,-0.384331471878,-0.358268133439,-0.331897347175,-0.305242215072,-0.278325995320,-0.251172086481,-0.223804011365,-0.196245400656,-0.168519976307,-0.140651534727,-0.112663929781,-0.084581055634,-0.056426829450,-0.028225173970
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
# constraint,norm
# norm_sq,83.000000000000
# dEdt,3.908242685393
# lambda_max,3.906659199350
