A_re,0.591556941873,0.670580182841,0.717065251795,0.734800095225,0.726168879206,0.693238594762,0.638173863399,0.563403459445,0.471674137501,0.366044674902,0.249844330297,0.126608571565
A_im,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.591556941873,-0.670580182841,-0.717065251795,-0.734800095225,-0.726168879206,-0.693238594762,-0.638173863399,-0.563403459445,-0.471674137501,-0.366044674902,-0.249844330297,-0.126608571565
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.986018112852
