A_re,0.120766853393,0.142650634889,0.161384152731,0.177911113342,0.192750988978,0.206223708992,0.218541422341,0.229852390114,0.240264381630,0.249858176688,0.258695848538,0.266826097588,0.274287824440,0.281112603370,0.287326442804,0.292951068409,0.298004877660,0.302503662808,0.306461167131,0.309889518881,0.312799573998,0.315201189737,0.317103445238,0.318514820858,0.319443345045,0.319896715422,0.319882399153,0.319407716511,0.318479910710,0.317106206414,0.315293858825,0.313050194885,0.310382647827,0.307298786065,0.303806337265,0.299913208233,0.295627501224,0.290957527088,0.285911815683,0.280499123856,0.274728441284,0.268608994398,0.262150248611,0.255361909005,0.248253919646,0.240836461637,0.233119950051,0.225115029816,0.216832570674,0.208283661258,0.199479602392,0.190431899655,0.181152255280,0.171652559437,0.161944880947,0.152041457475,0.141954685246,0.131697108316,0.121281407439,0.110720388563,0.100026970990,0.089214175227,0.078295110556,0.067282962361,0.056190979226,0.045032459835,0.033820739709,0.022569177781,0.011291142863
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.120766853393,-0.142650634889,-0.161384152731,-0.177911113342,-0.192750988978,-0.206223708992,-0.218541422341,-0.229852390114,-0.240264381630,-0.249858176688,-0.258695848538,-0.266826097588,-0.274287824440,-0.281112603370,-0.287326442804,-0.292951068409,-0.298004877660,-0.302503662808,-0.306461167131,-0.309889518881,-0.312799573998,-0.315201189737,-0.317103445238,-0.318514820858,-0.319443345045,-0.319896715422,-0.319882399153,-0.319407716511,-0.318479910710,-0.317106206414,-0.315293858825,-0.313050194885,-0.310382647827,-0.307298786065,-0.303806337265,-0.299913208233,-0.295627501224,-0.290957527088,-0.285911815683,-0.280499123856,-0.274728441284,-0.268608994398,-0.262150248611,-0.255361909005,-0.248253919646,-0.240836461637,-0.233119950051,-0.225115029816,-0.216832570674,-0.208283661258,-0.199479602392,-0.190431899655,-0.181152255280,-0.171652559437,-0.161944880947,-0.152041457475,-0.141954685246,-0.131697108316,-0.121281407439,-0.110720388563,-0.100026970990,-0.089214175227,-0.078295110556,-0.067282962361,-0.056190979226,-0.045032459835,-0.033820739709,-0.022569177781,-0.011291142863
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.999433999283
