A_re,0.071671214893,0.084751849847,0.096022977730,0.106051605836,0.115152318644,0.123520687915,0.131287799093,0.138546355765,0.145364607616,0.151794396814,0.157876099469,0.163641811265,0.169117484032,0.174324406633,0.179280260322,0.183999888977,0.188495872952,0.192778964413,0.196858422901,0.200742277686,0.204437535487,0.207950346851,0.211286140776,0.214449734693,0.217445425075,0.220277062686,0.222948115517,0.225461721789,0.227820734857,0.230027761468,0.232085194547,0.233995241410,0.235759948167,0.237381220921,0.238860844245,0.240200497362,0.241401768346,0.242466166645,0.243395134135,0.244190054924,0.244852264057,0.245383055273,0.245783687918,0.246055393132,0.246199379394,0.246216837482,0.246108944947,0.245876870119,0.245521775724,0.245044822140,0.244447170323,0.243729984460,0.242894434344,0.241941697525,0.240872961244,0.239689424173,0.238392297979,0.236982808726,0.235462198130,0.233831724682,0.232092664645,0.230246312933,0.228293983893,0.226237011984,0.224076752366,0.221814581410,0.219451897126,0.216990119521,0.214430690889,0.211775076038,0.209024762458,0.206181260437,0.203246103119,0.200220846520,0.197107069492,0.193906373652,0.190620383260,0.187250745069,0.183799128129,0.180267223567,0.176656744322,0.172969424863,0.169207020865,0.165371308866,0.161464085892,0.157487169064,0.153442395168,0.149331620218,0.145156718989,0.140919584523,0.136622127634,0.132266276372,0.127853975488,0.123387185868,0.118867883964,0.114298061194,0.109679723343,0.105014889941,0.100305593629,0.095553879512,0.090761804507,0.085931436669,0.081064854513,0.076164146329,0.071231409477,0.066268749683,0.061278280324,0.056262121702,0.051222400314,0.046161248115,0.041080801777,0.035983201932,0.030870592425,0.025745119551,0.020608931292,0.015464176549,0.010313004370,0.005157563180
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.071671214893,-0.084751849847,-0.096022977730,-0.106051605836,-0.115152318644,-0.123520687915,-0.131287799093,-0.138546355765,-0.145364607616,-0.151794396814,-0.157876099469,-0.163641811265,-0.169117484032,-0.174324406633,-0.179280260322,-0.183999888977,-0.188495872952,-0.192778964413,-0.196858422901,-0.200742277686,-0.204437535487,-0.207950346851,-0.211286140776,-0.214449734693,-0.217445425075,-0.220277062686,-0.222948115517,-0.225461721789,-0.227820734857,-0.230027761468,-0.232085194547,-0.233995241410,-0.235759948167,-0.237381220921,-0.238860844245,-0.240200497362,-0.241401768346,-0.242466166645,-0.243395134135,-0.244190054924,-0.244852264057,-0.245383055273,-0.245783687918,-0.246055393132,-0.246199379394,-0.246216837482,-0.246108944947,-0.245876870119,-0.245521775724,-0.245044822140,-0.244447170323,-0.243729984460,-0.242894434344,-0.241941697525,-0.240872961244,-0.239689424173,-0.238392297979,-0.236982808726,-0.235462198130,-0.233831724682,-0.232092664645,-0.230246312933,-0.228293983893,-0.226237011984,-0.224076752366,-0.221814581410,-0.219451897126,-0.216990119521,-0.214430690889,-0.211775076038,-0.209024762458,-0.206181260437,-0.203246103119,-0.200220846520,-0.197107069492,-0.193906373652,-0.190620383260,-0.187250745069,-0.183799128129,-0.180267223567,-0.176656744322,-0.172969424863,-0.169207020865,-0.165371308866,-0.161464085892,-0.157487169064,-0.153442395168,-0.149331620218,-0.145156718989,-0.140919584523,-0.136622127634,-0.132266276372,-0.127853975488,-0.123387185868,-0.118867883964,-0.114298061194,-0.109679723343,-0.105014889941,-0.100305593629,-0.095553879512,-0.090761804507,-0.085931436669,-0.081064854513,-0.076164146329,-0.071231409477,-0.066268749683,-0.061278280324,-0.056262121702,-0.051222400314,-0.046161248115,-0.041080801777,-0.035983201932,-0.030870592425,-0.025745119551,-0.020608931292,-0.015464176549,-0.010313004370,-0.005157563180
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.999800810788
