A_re,0.302528942792,0.354117872280,0.395763914216,0.429626714390,0.456840595528,0.478076376819,0.493769743125,0.504229884132,0.509696986077,0.510375054468,0.506451700625,0.498110520249,0.485539000295,0.468933582451,0.448502833561,0.424469302658,0.397070432467,0.366558767558,0.333201624328,0.297280339587,0.259089183252,0.218934000168,0.177130632293,0.134003163163,0.089882020042,0.045101964642
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.302528942792,-0.354117872280,-0.395763914216,-0.429626714390,-0.456840595528,-0.478076376819,-0.493769743125,-0.504229884132,-0.509696986077,-0.510375054468,-0.506451700625,-0.498110520249,-0.485539000295,-0.468933582451,-0.448502833561,-0.424469302658,-0.397070432467,-0.366558767558,-0.333201624328,-0.297280339587,-0.259089183252,-0.218934000168,-0.177130632293,-0.134003163163,-0.089882020042,-0.045101964642
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.996424897037
