A_re,0.161363457311,0.190348466732,0.214960528104,0.236442274600,0.255471570400,0.272461587438,0.287683250551,0.301323752255,0.313517712477,0.324365142959,0.333942455685,0.342309543394,0.349514516547,0.355596977413,0.360590345733,0.364523549334,0.367422277433,0.369309925346,0.370208316613,0.370138261384,0.369119992229,0.367173506626,0.364318837348,0.360576266342,0.355966493725,0.350510770687,0.344231003019,0.337149830467,0.329290685982,0.320677838064,0.311336418784,0.301292439539,0.290572796230,0.279205265235,0.267218491351,0.254641968637,0.241506015003,0.227841741224,0.213681014993,0.199056420537,0.184001214264,0.168549276857,0.152735062182,0.136593543366,0.120160156335,0.103470741129,0.086561481236,0.069468841217,0.052229502861,0.034880300082,0.017458152800
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.161363457311,-0.190348466732,-0.214960528104,-0.236442274600,-0.255471570400,-0.272461587438,-0.287683250551,-0.301323752255,-0.313517712477,-0.324365142959,-0.333942455685,-0.342309543394,-0.349514516547,-0.355596977413,-0.360590345733,-0.364523549334,-0.367422277433,-0.369309925346,-0.370208316613,-0.370138261384,-0.369119992229,-0.367173506626,-0.364318837348,-0.360576266342,-0.355966493725,-0.350510770687,-0.344231003019,-0.337149830467,-0.329290685982,-0.320677838064,-0.311336418784,-0.301292439539,-0.290572796230,-0.279205265235,-0.267218491351,-0.254641968637,-0.241506015003,-0.227841741224,-0.213681014993,-0.199056420537,-0.184001214264,-0.168549276857,-0.152735062182,-0.136593543366,-0.120160156335,-0.103470741129,-0.086561481236,-0.069468841217,-0.052229502861,-0.034880300082,-0.017458152800
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.998988534374
