A_re,0.257500878653,0.302316804414,0.339239660163,0.370158889489,0.396078315656,0.417594483292,0.435091365809,0.448833165295,0.459013574701,0.465784060925,0.469271090184,0.469587100746,0.466837731817,0.461126700054,0.452559135042,0.441243867195,0.427294979372,0.410832824973,0.391984648564,0.370884902745,0.347675327579,0.322504840656,0.295529273599,0.266910982316,0.236818352422,0.205425217077,0.172910201491,0.139456006169,0.105248639419,0.070476608421,0.035330077304
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.257500878653,-0.302316804414,-0.339239660163,-0.370158889489,-0.396078315656,-0.417594483292,-0.435091365809,-0.448833165295,-0.459013574701,-0.465784060926,-0.469271090184,-0.469587100746,-0.466837731817,-0.461126700054,-0.452559135042,-0.441243867195,-0.427294979372,-0.410832824973,-0.391984648564,-0.370884902745,-0.347675327579,-0.322504840656,-0.295529273599,-0.266910982316,-0.236818352422,-0.205425217077,-0.172910201491,-0.139456006169,-0.105248639419,-0.070476608421,-0.035330077304
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.997415484383
