A_re,0.167623408007,0.197685151659,0.223173757273,0.245376725049,0.264995298889,0.282456160050,0.298038594275,0.311935253849,0.324284508850,0.335189095332,0.344727540628,0.352961510363,0.359940722336,0.365706341578,0.370293390651,0.373732500434,0.376051206618,0.377274925457,0.377427698009,0.376532763931,0.374613007485,0.371691306145,0.367790803784,0.362935124625,0.357148540033,0.350456097257,0.342883717115,0.334458266023,0.325207606609,0.315160630260,0.304347274293,0.292798525910,0.280546414721,0.267623995294,0.254065320962,0.239905409916,0.225180204466,0.209926524235,0.194182013949,0.177985086411,0.161374861177,0.144391099419,0.127074135391,0.109464804902,0.091604371169,0.073534448373,0.055296923268,0.036933875135,0.018487494370
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.167623408007,-0.197685151659,-0.223173757273,-0.245376725049,-0.264995298889,-0.282456160050,-0.298038594275,-0.311935253849,-0.324284508850,-0.335189095332,-0.344727540628,-0.352961510363,-0.359940722336,-0.365706341578,-0.370293390651,-0.373732500434,-0.376051206618,-0.377274925457,-0.377427698009,-0.376532763931,-0.374613007485,-0.371691306145,-0.367790803784,-0.362935124625,-0.357148540033,-0.350456097257,-0.342883717115,-0.334458266023,-0.325207606609,-0.315160630260,-0.304347274293,-0.292798525910,-0.280546414721,-0.267623995294,-0.254065320962,-0.239905409916,-0.225180204466,-0.209926524235,-0.194182013950,-0.177985086411,-0.161374861177,-0.144391099419,-0.127074135391,-0.109464804902,-0.091604371169,-0.073534448373,-0.055296923268,-0.036933875135,-0.018487494370
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.998908344620
