A_re,0.083440404692,0.098648042675,0.111735511808,0.123361345413,0.133890341696,0.143548866210,0.152488315970,0.160815497379,0.168608831014,0.175927711316,0.182818253225,0.189316995966,0.195453386484,0.201251500293,0.206731267496,0.211909367314,0.216799894355,0.221414863903,0.225764601289,0.229858046204,0.233702993575,0.237306286416,0.240673971825,0.243811428362,0.246723470949,0.249414437928,0.251888263846,0.254148540685,0.256198569712,0.258041405602,0.259679894200,0.261116704976,0.262354359052,0.263395253494,0.264241682444,0.264895855560,0.265359914169,0.265635945438,0.265725994836,0.265632077136,0.265356186113,0.264900303136,0.264266404761,0.263456469464,0.262472483610,0.261316446734,0.259990376228,0.258496311475,0.256836317514,0.255012488260,0.253026949335,0.250881860551,0.248579418061,0.246121856233,0.243511449241,0.240750512433,0.237841403459,0.234786523202,0.231588316525,0.228249272837,0.224771926501,0.221158857095,0.217412689535,0.213536094062,0.209531786122,0.205402526124,0.201151119093,0.196780414235,0.192293304397,0.187692725450,0.182981655586,0.178163114544,0.173240162753,0.168215900421,0.163093466548,0.157876037888,0.152566827846,0.147169085326,0.141686093525,0.136121168684,0.130477658785,0.124758942217,0.118968426385,0.113109546299,0.107185763115,0.101200562646,0.095157453839,0.089059967227,0.082911653350,0.076716081148,0.070476836334,0.064197519741,0.057881745649,0.051533140098,0.045155339171,0.038751987276,0.032326735402,0.025883239368,0.019425158060,0.012956151653,0.006479879832
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.083440404692,-0.098648042675,-0.111735511808,-0.123361345413,-0.133890341696,-0.143548866210,-0.152488315970,-0.160815497379,-0.168608831014,-0.175927711316,-0.182818253225,-0.189316995966,-0.195453386484,-0.201251500293,-0.206731267496,-0.211909367314,-0.216799894355,-0.221414863903,-0.225764601289,-0.229858046204,-0.233702993575,-0.237306286416,-0.240673971825,-0.243811428362,-0.246723470949,-0.249414437928,-0.251888263846,-0.254148540685,-0.256198569712,-0.258041405602,-0.259679894200,-0.261116704976,-0.262354359052,-0.263395253494,-0.264241682444,-0.264895855560,-0.265359914169,-0.265635945438,-0.265725994836,-0.265632077136,-0.265356186113,-0.264900303136,-0.264266404761,-0.263456469464,-0.262472483610,-0.261316446734,-0.259990376228,-0.258496311475,-0.256836317514,-0.255012488260,-0.253026949335,-0.250881860551,-0.248579418061,-0.246121856233,-0.243511449241,-0.240750512433,-0.237841403459,-0.234786523202,-0.231588316525,-0.228249272837,-0.224771926501,-0.221158857095,-0.217412689535,-0.213536094062,-0.209531786122,-0.205402526124,-0.201151119093,-0.196780414235,-0.192293304397,-0.187692725450,-0.182981655586,-0.178163114544,-0.173240162753,-0.168215900421,-0.163093466548,-0.157876037888,-0.152566827846,-0.147169085326,-0.141686093525,-0.136121168683,-0.130477658785,-0.124758942217,-0.118968426385,-0.113109546299,-0.107185763115,-0.101200562646,-0.095157453839,-0.089059967227,-0.082911653350,-0.076716081148,-0.070476836334,-0.064197519741,-0.057881745649,-0.051533140098,-0.045155339171,-0.038751987276,-0.032326735402,-0.025883239368,-0.019425158060,-0.012956151653,-0.006479879832
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.999729980120
