A_re,0.044178535349,0.052260882650,0.059240334615,0.065467871695,0.071138757121,0.076374786036,0.081257911209,0.085846346568,0.090183162361,0.094301252736,0.098226387806,0.101979182184,0.105576415927,0.109031950604,0.112357382496,0.115562519602,0.118655737242,0.121644247993,0.124534309894,0.127331389323,0.130040290059,0.132665256711,0.135210058472,0.137678057597,0.140072265847,0.142395391412,0.144649878185,0.146837938858,0.148961582998,0.151022640986,0.153022784543,0.154963544434,0.156846325784,0.158672421408,0.160443023449,0.162159233586,0.163822072012,0.165432485369,0.166991353772,0.168499497055,0.169957680340,0.171366619011,0.172726983177,0.174039401678,0.175304465696,0.176522732017,0.177694725974,0.178820944127,0.179901856691,0.180937909745,0.181929527253,0.182877112903,0.183781051794,0.184641711983,0.185459445902,0.186234591663,0.186967474257,0.187658406665,0.188307690874,0.188915618827,0.189482473292,0.190008528673,0.190494051765,0.190939302442,0.191344534311,0.191709995314,0.192035928284,0.192322571472,0.192570159031,0.192778921471,0.192949086084,0.193080877340,0.193174517257,0.193230225746,0.193248220940,0.193228719493,0.193171936868,0.193078087599,0.192947385548,0.192780044131,0.192576276544,0.192336295967,0.192060315757,0.191748549628,0.191401211824,0.191018517277,0.190600681756,0.190147922010,0.189660455895,0.189138502500,0.188582282264,0.187992017082,0.187367930403,0.186710247331,0.186019194709,0.185295001201,0.184537897370,0.183748115749,0.182925890908,0.182071459514,0.181185060388,0.180266934558,0.179317325308,0.178336478220,0.177324641217,0.176282064601,0.175209001081,0.174105705808,0.172972436404,0.171809452979,0.170617018157,0.169395397094,0.168144857494,0.166865669619,0.165558106304,0.164222442963,0.162858957595,0.161467930787,0.160049645719,0.158604388161,0.157132446472,0.155634111594,0.154109677051,0.152559438934,0.150983695900,0.149382749152,0.147756902436,0.146106462018,0.144431736677,0.142733037680,0.141010678770,0.139264976143,0.137496248427,0.135704816662,0.133891004276,0.132055137057,0.130197543133,0.128318552941,0.126418499200,0.124497716883,0.122556543187,0.120595317501,0.118614381374,0.116614078486,0.114594754609,0.112556757574,0.110500437241,0.108426145453,0.106334236009,0.104225064619,0.102098988870,0.099956368185,0.097797563781,0.095622938635,0.093432857435,0.091227686544,0.089007793953,0.086773549243,0.084525323537,0.082263489457,0.079988421081,0.077700493895,0.075400084750,0.073087571814,0.070763334525,0.068427753545,0.066081210712,0.063724088992,0.061356772428,0.058979646097,0.056593096054,0.054197509288,0.051793273667,0.049380777892,0.046960411445,0.044532564536,0.042097628054,0.039655993516,0.037208053012,0.034754199157,0.032294825035,0.029830324150,0.027361090369,0.024887517875,0.022410001107,0.019928934711,0.017444713486,0.014957732331,0.012468386188,0.009977069990,0.007484178609,0.004990106800,0.002495249144
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.044178535349,-0.052260882650,-0.059240334615,-0.065467871695,-0.071138757121,-0.076374786036,-0.081257911209,-0.085846346568,-0.090183162361,-0.094301252736,-0.098226387806,-0.101979182184,-0.105576415927,-0.109031950604,-0.112357382496,-0.115562519602,-0.118655737242,-0.121644247993,-0.124534309894,-0.127331389323,-0.130040290059,-0.132665256711,-0.135210058472,-0.137678057597,-0.140072265847,-0.142395391412,-0.144649878185,-0.146837938858,-0.148961582998,-0.151022640986,-0.153022784543,-0.154963544434,-0.156846325784,-0.158672421408,-0.160443023449,-0.162159233586,-0.163822072012,-0.165432485369,-0.166991353772,-0.168499497055,-0.169957680340,-0.171366619011,-0.172726983177,-0.174039401678,-0.175304465696,-0.176522732017,-0.177694725974,-0.178820944127,-0.179901856691,-0.180937909745,-0.181929527253,-0.182877112903,-0.183781051794,-0.184641711983,-0.185459445902,-0.186234591663,-0.186967474257,-0.187658406665,-0.188307690874,-0.188915618827,-0.189482473292,-0.190008528673,-0.190494051765,-0.190939302442,-0.191344534311,-0.191709995314,-0.192035928284,-0.192322571472,-0.192570159031,-0.192778921471,-0.192949086084,-0.193080877340,-0.193174517257,-0.193230225746,-0.193248220940,-0.193228719493,-0.193171936868,-0.193078087599,-0.192947385548,-0.192780044131,-0.192576276544,-0.192336295967,-0.192060315757,-0.191748549628,-0.191401211824,-0.191018517277,-0.190600681756,-0.190147922010,-0.189660455895,-0.189138502500,-0.188582282264,-0.187992017082,-0.187367930403,-0.186710247331,-0.186019194709,-0.185295001201,-0.184537897370,-0.183748115749,-0.182925890908,-0.182071459514,-0.181185060388,-0.180266934558,-0.179317325308,-0.178336478220,-0.177324641217,-0.176282064601,-0.175209001081,-0.174105705808,-0.172972436404,-0.171809452979,-0.170617018157,-0.169395397094,-0.168144857494,-0.166865669619,-0.165558106304,-0.164222442963,-0.162858957595,-0.161467930787,-0.160049645719,-0.158604388161,-0.157132446472,-0.155634111594,-0.154109677051,-0.152559438934,-0.150983695900,-0.149382749152,-0.147756902436,-0.146106462018,-0.144431736677,-0.142733037680,-0.141010678770,-0.139264976143,-0.137496248427,-0.135704816662,-0.133891004276,-0.132055137057,-0.130197543133,-0.128318552941,-0.126418499200,-0.124497716883,-0.122556543187,-0.120595317501,-0.118614381374,-0.116614078486,-0.114594754609,-0.112556757574,-0.110500437241,-0.108426145453,-0.106334236009,-0.104225064619,-0.102098988870,-0.099956368185,-0.097797563781,-0.095622938635,-0.093432857435,-0.091227686544,-0.089007793953,-0.086773549243,-0.084525323537,-0.082263489457,-0.079988421081,-0.077700493895,-0.075400084750,-0.073087571814,-0.070763334525,-0.068427753545,-0.066081210712,-0.063724088992,-0.061356772428,-0.058979646097,-0.056593096054,-0.054197509288,-0.051793273667,-0.049380777892,-0.046960411445,-0.044532564536,-0.042097628054,-0.039655993516,-0.037208053012,-0.034754199157,-0.032294825035,-0.029830324150,-0.027361090369,-0.024887517875,-0.022410001107,-0.019928934711,-0.017444713486,-0.014957732331,-0.012468386188,-0.009977069990,-0.007484178609,-0.004990106800,-0.002495249144
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.999924337155
