A_re,0.155554023465,0.183535080406,0.207325973388,0.228127387933,0.246595231400,0.263129927167,0.277994475427,0.291370880617,0.303390204027,0.314149892578,0.323724399510,0.332172016811,0.339539447281,0.345864965605,0.351180664694,0.355514089591,0.358889449756,0.361328533916,0.362851410495,0.363476970441,0.363223352160,0.362108276817,0.360149314486,0.357364096195,0.353770483096,0.349386701238,0.344231448419,0.338323978137,0.331684164543,0.324332551497,0.316290388180,0.307579653244,0.298223069112,0.288244107735,0.277666988910,0.266516672048,0.254818842174,0.242599890794,0.229886892206,0.216707575715,0.203090294188,0.189063989329,0.174658153984,0.159902791797,0.144828374479,0.129465796944,0.113846330530,0.098001574535,0.081963406264,0.065763929764,0.049435423452,0.033010286776,0.016520986109
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.155554023465,-0.183535080406,-0.207325973388,-0.228127387933,-0.246595231400,-0.263129927167,-0.277994475427,-0.291370880617,-0.303390204027,-0.314149892578,-0.323724399510,-0.332172016811,-0.339539447281,-0.345864965605,-0.351180664694,-0.355514089591,-0.358889449756,-0.361328533916,-0.362851410495,-0.363476970441,-0.363223352160,-0.362108276817,-0.360149314486,-0.357364096195,-0.353770483096,-0.349386701238,-0.344231448419,-0.338323978137,-0.331684164543,-0.324332551497,-0.316290388180,-0.307579653244,-0.298223069112,-0.288244107735,-0.277666988910,-0.266516672048,-0.254818842174,-0.242599890794,-0.229886892206,-0.216707575715,-0.203090294188,-0.189063989329,-0.174658153984,-0.159902791797,-0.144828374479,-0.129465796944,-0.113846330530,-0.098001574535,-0.081963406264,-0.065763929764,-0.049435423452,-0.033010286776,-0.016520986109
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.999060199242
