A_re,0.218464867977,0.257050770670,0.289297655212,0.316843633689,0.340568685566,0.361000642127,0.378480615772,0.393241939419,0.405452135287,0.415237066079,0.422695699414,0.427909572461,0.430949092546,0.431877859357,0.430755700428,0.427640840696,0.422591471371,0.415666890598,0.406928331163,0.396439554146,0.384267263765,0.370481382881,0.355155217906,0.338365534456,0.320192559883,0.300719925072,0.280034555245,0.258226517525,0.235388831582,0.211617248594,0.187010002951,0.161667540514,0.135692226771,0.109188037864,0.082260237199,0.055015040098,0.027559268805
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.218464867977,-0.257050770670,-0.289297655212,-0.316843633689,-0.340568685566,-0.361000642127,-0.378480615772,-0.393241939419,-0.405452135287,-0.415237066079,-0.422695699414,-0.427909572461,-0.430949092546,-0.431877859357,-0.430755700428,-0.427640840696,-0.422591471371,-0.415666890598,-0.406928331163,-0.396439554146,-0.384267263765,-0.370481382881,-0.355155217906,-0.338365534456,-0.320192559883,-0.300719925072,-0.280034555245,-0.258226517525,-0.235388831582,-0.211617248594,-0.187010002951,-0.161667540514,-0.135692226771,-0.109188037864,-0.082260237199,-0.055015040098,-0.027559268805
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.998142622083
