A_re,0.325271086681,0.380088376229,0.423809014544,0.458721537509,0.486022635527,0.506421155008,0.520383408121,0.528249710976,0.530295893518,0.526768236378,0.517904329369,0.503945894557,0.485146726480,0.461777499075,0.434128462495,0.402510656536,0.367256041357,0.328716812382,0.287264084706,0.243286081140,0.197185925272,0.149379119442,0.100290773266,0.050352638584
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.325271086681,-0.380088376229,-0.423809014544,-0.458721537509,-0.486022635527,-0.506421155008,-0.520383408121,-0.528249710976,-0.530295893518,-0.526768236378,-0.517904329369,-0.503945894557,-0.485146726480,-0.461777499075,-0.434128462495,-0.402510656536,-0.367256041357,-0.328716812382,-0.287264084706,-0.243286081140,-0.197185925272,-0.149379119442,-0.100290773266,-0.050352638584
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.995862140326
