A_re,0.049779927295,0.058883428611,0.066741871684,0.073750462111,0.080128967160,0.086014390526,0.091498858545,0.096647763102,0.101509444692,0.106120788357,0.110510661553,0.114702131325,0.118713951975,0.122561596640,0.126257992793,0.129814059288,0.133239106674,0.136541141040,0.139727098347,0.142803027721,0.145774236669,0.148645407445,0.151420691272,0.154103785351,0.156697996347,0.159206293153,0.161631351037,0.163975588861,0.166241200620,0.168430182360,0.170544355237,0.172585385403,0.174554801218,0.176454008216,0.178284302177,0.180046880585,0.181742852708,0.183373248503,0.184939026500,0.186441080805,0.187880247348,0.189257309462,0.190573002882,0.191828020239,0.193023015101,0.194158605626,0.195235377863,0.196253888741,0.197214668790,0.198118224610,0.198965041126,0.199755583642,0.200490299724,0.201169620922,0.201793964350,0.202363734133,0.202879322748,0.203341112245,0.203749475383,0.204104776678,0.204407373360,0.204657616274,0.204855850698,0.205002417118,0.205097651925,0.205141888085,0.205135455741,0.205078682782,0.204971895373,0.204815418443,0.204609576138,0.204354692249,0.204051090604,0.203699095433,0.203299031713,0.202851225483,0.202356004140,0.201813696714,0.201224634123,0.200589149410,0.199907577965,0.199180257728,0.198407529381,0.197589736520,0.196727225821,0.195820347187,0.194869453889,0.193874902695,0.192837053981,0.191756271844,0.190632924198,0.189467382861,0.188260023638,0.187011226395,0.185721375121,0.184390857985,0.183020067393,0.181609400026,0.180159256885,0.178670043318,0.177142169048,0.175576048197,0.173972099301,0.172330745322,0.170652413651,0.168937536118,0.167186548981,0.165399892926,0.163578013055,0.161721358870,0.159830384257,0.157905547465,0.155947311081,0.153956142001,0.151932511400,0.149876894697,0.147789771516,0.145671625653,0.143522945024,0.141344221627,0.139135951489,0.136898634620,0.134632774956,0.132338880310,0.130017462309,0.127669036335,0.125294121470,0.122893240425,0.120466919479,0.118015688411,0.115540080432,0.113040632110,0.110517883306,0.107972377090,0.105404659675,0.102815280331,0.100204791316,0.097573747787,0.094922707724,0.092252231848,0.089562883533,0.086855228724,0.084129835851,0.081387275739,0.078628121521,0.075852948551,0.073062334309,0.070256858310,0.067437102015,0.064603648736,0.061757083538,0.058897993151,0.056026965866,0.053144591446,0.050251461025,0.047348167007,0.044435302973,0.041513463580,0.038583244457,0.035645242111,0.032700053822,0.029748277540,0.026790511788,0.023827355557,0.020859408201,0.017887269338,0.014911538745,0.011932816253,0.008951701643,0.005968794544,0.002984694327
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.049779927295,-0.058883428611,-0.066741871684,-0.073750462111,-0.080128967160,-0.086014390526,-0.091498858545,-0.096647763102,-0.101509444692,-0.106120788357,-0.110510661553,-0.114702131325,-0.118713951975,-0.122561596640,-0.126257992793,-0.129814059288,-0.133239106674,-0.136541141040,-0.139727098347,-0.142803027721,-0.145774236669,-0.148645407445,-0.151420691272,-0.154103785351,-0.156697996347,-0.159206293153,-0.161631351037,-0.163975588861,-0.166241200620,-0.168430182360,-0.170544355237,-0.172585385403,-0.174554801218,-0.176454008216,-0.178284302177,-0.180046880585,-0.181742852708,-0.183373248503,-0.184939026500,-0.186441080805,-0.187880247348,-0.189257309462,-0.190573002882,-0.191828020239,-0.193023015101,-0.194158605626,-0.195235377863,-0.196253888741,-0.197214668790,-0.198118224610,-0.198965041126,-0.199755583642,-0.200490299724,-0.201169620922,-0.201793964350,-0.202363734133,-0.202879322748,-0.203341112245,-0.203749475383,-0.204104776678,-0.204407373360,-0.204657616274,-0.204855850698,-0.205002417118,-0.205097651925,-0.205141888085,-0.205135455741,-0.205078682782,-0.204971895373,-0.204815418443,-0.204609576138,-0.204354692249,-0.204051090604,-0.203699095433,-0.203299031713,-0.202851225483,-0.202356004140,-0.201813696714,-0.201224634122,-0.200589149410,-0.199907577965,-0.199180257728,-0.198407529381,-0.197589736520,-0.196727225821,-0.195820347187,-0.194869453889,-0.193874902695,-0.192837053981,-0.191756271844,-0.190632924198,-0.189467382861,-0.188260023638,-0.187011226395,-0.185721375121,-0.184390857985,-0.183020067393,-0.181609400026,-0.180159256885,-0.178670043318,-0.177142169048,-0.175576048197,-0.173972099301,-0.172330745322,-0.170652413651,-0.168937536118,-0.167186548981,-0.165399892926,-0.163578013055,-0.161721358870,-0.159830384257,-0.157905547465,-0.155947311081,-0.153956142001,-0.151932511400,-0.149876894697,-0.147789771516,-0.145671625653,-0.143522945024,-0.141344221627,-0.139135951489,-0.136898634620,-0.134632774956,-0.132338880310,-0.130017462309,-0.127669036335,-0.125294121470,-0.122893240425,-0.120466919479,-0.118015688411,-0.115540080432,-0.113040632110,-0.110517883306,-0.107972377090,-0.105404659675,-0.102815280331,-0.100204791316,-0.097573747787,-0.094922707724,-0.092252231848,-0.089562883533,-0.086855228724,-0.084129835851,-0.081387275739,-0.078628121521,-0.075852948551,-0.073062334309,-0.070256858310,-0.067437102015,-0.064603648736,-0.061757083538,-0.058897993151,-0.056026965866,-0.053144591446,-0.050251461025,-0.047348167007,-0.044435302973,-0.041513463580,-0.038583244457,-0.035645242111,-0.032700053822,-0.029748277540,-0.026790511788,-0.023827355557,-0.020859408201,-0.017887269338,-0.014911538745,-0.011932816253,-0.008951701643,-0.005968794544,-0.002984694327
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.999903930007
