A_re,0.052503171555,0.062102673019,0.070387705687,0.077774941485,0.084496029055,0.090695336828,0.096469910214,0.101888605710,0.107002302625,0.111849804340,0.116461463587,0.120861520400,0.125069670742,0.129102154172,0.132972529292,0.136692239927,0.140271037144,0.143717299538,0.147038280236,0.150240300090,0.153328900726,0.156308967180,0.159184827187,0.161960332327,0.164638924926,0.167223693633,0.169717419946,0.172122617407,0.174441564833,0.176676334660,0.178828817239,0.180900741770,0.182893694430,0.184809134132,0.186648406286,0.188412754862,0.190103333005,0.191721212398,0.193267391565,0.194742803240,0.196148320941,0.197484764831,0.198752906987,0.199953476115,0.201087161804,0.202154618362,0.203156468284,0.204093305396,0.204965697706,0.205774189996,0.206519306190,0.207201551506,0.207821414431,0.208379368519,0.208875874050,0.209311379541,0.209686323145,0.210001133928,0.210256233056,0.210452034876,0.210588947923,0.210667375850,0.210687718278,0.210650371594,0.210555729680,0.210404184592,0.210196127189,0.209931947715,0.209612036337,0.209236783644,0.208806581114,0.208321821539,0.207782899425,0.207190211360,0.206544156354,0.205845136158,0.205093555553,0.204289822620,0.203434348991,0.202527550079,0.201569845286,0.200561658202,0.199503416779,0.198395553500,0.197238505519,0.196032714806,0.194778628264,0.193476697842,0.192127380632,0.190731138960,0.189288440466,0.187799758166,0.186265570521,0.184686361480,0.183062620527,0.181394842712,0.179683528683,0.177929184702,0.176132322659,0.174293460079,0.172413120121,0.170491831575,0.168530128846,0.166528551942,0.164487646446,0.162407963495,0.160290059742,0.158134497324,0.155941843814,0.153712672185,0.151447560749,0.149147093113,0.146811858114,0.144442449763,0.142039467177,0.139603514511,0.137135200887,0.134635140318,0.132103951633,0.129542258391,0.126950688804,0.124329875644,0.121680456157,0.119003071972,0.116298369005,0.113566997363,0.110809611246,0.108026868844,0.105219432235,0.102387967280,0.099533143514,0.096655634040,0.093756115415,0.090835267535,0.087893773528,0.084932319629,0.081951595070,0.078952291953,0.075935105135,0.072900732105,0.069849872858,0.066783229770,0.063701507476,0.060605412738,0.057495654319,0.054372942854,0.051237990718,0.048091511896,0.044934221847,0.041766837378,0.038590076501,0.035404658307,0.032211302821,0.029010730876,0.025803663967,0.022590824120,0.019372933750,0.016150715524,0.012924892222,0.009696186598,0.006465321240,0.003233018429
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.052503171555,-0.062102673019,-0.070387705687,-0.077774941485,-0.084496029055,-0.090695336828,-0.096469910214,-0.101888605710,-0.107002302625,-0.111849804340,-0.116461463587,-0.120861520400,-0.125069670742,-0.129102154172,-0.132972529292,-0.136692239927,-0.140271037144,-0.143717299538,-0.147038280236,-0.150240300090,-0.153328900726,-0.156308967180,-0.159184827187,-0.161960332327,-0.164638924926,-0.167223693633,-0.169717419946,-0.172122617407,-0.174441564833,-0.176676334660,-0.178828817239,-0.180900741770,-0.182893694430,-0.184809134132,-0.186648406286,-0.188412754862,-0.190103333005,-0.191721212398,-0.193267391565,-0.194742803240,-0.196148320941,-0.197484764831,-0.198752906987,-0.199953476115,-0.201087161804,-0.202154618362,-0.203156468284,-0.204093305396,-0.204965697706,-0.205774189996,-0.206519306190,-0.207201551506,-0.207821414431,-0.208379368519,-0.208875874050,-0.209311379541,-0.209686323145,-0.210001133928,-0.210256233056,-0.210452034876,-0.210588947923,-0.210667375850,-0.210687718278,-0.210650371594,-0.210555729680,-0.210404184592,-0.210196127189,-0.209931947715,-0.209612036337,-0.209236783644,-0.208806581114,-0.208321821539,-0.207782899425,-0.207190211360,-0.206544156354,-0.205845136158,-0.205093555553,-0.204289822620,-0.203434348991,-0.202527550079,-0.201569845286,-0.200561658202,-0.199503416779,-0.198395553500,-0.197238505519,-0.196032714806,-0.194778628264,-0.193476697842,-0.192127380632,-0.190731138960,-0.189288440466,-0.187799758166,-0.186265570521,-0.184686361480,-0.183062620527,-0.181394842712,-0.179683528683,-0.177929184702,-0.176132322659,-0.174293460079,-0.172413120121,-0.170491831575,-0.168530128846,-0.166528551942,-0.164487646446,-0.162407963495,-0.160290059742,-0.158134497324,-0.155941843814,-0.153712672185,-0.151447560749,-0.149147093113,-0.146811858114,-0.144442449763,-0.142039467177,-0.139603514511,-0.137135200887,-0.134635140318,-0.132103951633,-0.129542258391,-0.126950688804,-0.124329875644,-0.121680456157,-0.119003071972,-0.116298369005,-0.113566997363,-0.110809611246,-0.108026868844,-0.105219432235,-0.102387967280,-0.099533143514,-0.096655634040,-0.093756115415,-0.090835267535,-0.087893773528,-0.084932319629,-0.081951595070,-0.078952291953,-0.075935105135,-0.072900732105,-0.069849872858,-0.066783229770,-0.063701507476,-0.060605412738,-0.057495654319,-0.054372942854,-0.051237990718,-0.048091511896,-0.044934221847,-0.041766837378,-0.038590076501,-0.035404658307,-0.032211302821,-0.029010730876,-0.025803663967,-0.022590824120,-0.019372933750,-0.016150715524,-0.012924892222,-0.009696186598,-0.006465321240,-0.003233018429
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.999893128849
