A_re,0.150148182108,0.177191110382,0.200211459924,0.220370621738,0.238303850996,0.254399526245,0.268913128500,0.282021724806,0.293852989456,0.304501940414,0.314041198485,0.322527588276,0.330006556250,0.336515226082,0.342084570603,0.346740992323,0.350507496859,0.353404579248,0.355450903377,0.356663829407,0.357059827602,0.356654805853,0.355464370712,0.353504036474,0.350789393158,0.347336241585,0.343160701807,0.338279299735,0.332709035736,0.326467438181,0.319572604307,0.312043230315,0.303898632218,0.295158758728,0.285844197195,0.275976173481,0.265576546477,0.254667797883,0.243273017769,0.231415886368,0.219120652485,0.206412108868,0.193315564840,0.179856816459,0.166062114449,0.151958130125,0.137571919502,0.122930885780,0.108062740381,0.092995462686,0.077757258637,0.062376518333,0.046881772771,0.031301649854,0.015664829788
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.150148182108,-0.177191110382,-0.200211459924,-0.220370621738,-0.238303850996,-0.254399526245,-0.268913128500,-0.282021724806,-0.293852989456,-0.304501940414,-0.314041198485,-0.322527588276,-0.330006556250,-0.336515226082,-0.342084570603,-0.346740992323,-0.350507496859,-0.353404579248,-0.355450903377,-0.356663829407,-0.357059827602,-0.356654805853,-0.355464370712,-0.353504036474,-0.350789393158,-0.347336241585,-0.343160701807,-0.338279299735,-0.332709035736,-0.326467438181,-0.319572604307,-0.312043230315,-0.303898632218,-0.295158758728,-0.285844197195,-0.275976173481,-0.265576546477,-0.254667797883,-0.243273017769,-0.231415886368,-0.219120652485,-0.206412108868,-0.193315564840,-0.179856816459,-0.166062114449,-0.151958130125,-0.137571919502,-0.122930885780,-0.108062740381,-0.092995462686,-0.077757258637,-0.062376518333,-0.046881772771,-0.031301649854,-0.015664829788
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.999124506507
