A_re,0.292308160379,0.342402393816,0.383045397813,0.416337288694,0.443383721125,0.464838755333,0.481125597638,0.492541663467,0.499314226790,0.501632245420,0.499665607185,0.493577238728,0.483530916221,0.469696352389,0.452252478229,0.431389478986,0.407309938706,0.380229325776,0.350375977109,0.317990691500,0.283326012226,0.246645258925,0.208221355314,0.168335490123,0.127275642272,0.085334996834,0.042810275130
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.292308160379,-0.342402393816,-0.383045397813,-0.416337288694,-0.443383721125,-0.464838755333,-0.481125597638,-0.492541663467,-0.499314226790,-0.501632245420,-0.499665607185,-0.493577238728,-0.483530916221,-0.469696352389,-0.452252478229,-0.431389478986,-0.407309938706,-0.380229325776,-0.350375977109,-0.317990691500,-0.283326012226,-0.246645258925,-0.208221355314,-0.168335490123,-0.127275642272,-0.085334996834,-0.042810275130
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.996664113639
