A_re,0.491234426243,0.564585474008,0.615426582547,0.646910544571,0.660761976529,0.658188141348,0.640242326292,0.607989139335,0.562583371607,0.505305449213,0.437572460470,0.360934112701,0.277058712446,0.187712232047,0.094732499035
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.491234426243,-0.564585474008,-0.615426582547,-0.646910544571,-0.660761976529,-0.658188141348,-0.640242326292,-0.607989139335,-0.562583371607,-0.505305449213,-0.437572460470,-0.360934112701,-0.277058712446,-0.187712232047,-0.094732499035
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.990450851993
