A_re,0.634676921953,0.714527646752,0.756676635716,0.765284455779,0.743203473829,0.693132001555,0.618038057104,0.521309118319,0.406774562274,0.278658869652,0.141493080945
A_im,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.634676921953,-0.714527646752,-0.756676635716,-0.765284455779,-0.743203473829,-0.693132001555,-0.618038057104,-0.521309118319,-0.406774562274,-0.278658869652,-0.141493080945
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.983828601023
