A_re,0.351701082849,0.410089695643,0.455930863009,0.491657276835,0.518536812813,0.537325573190,0.548532802323,0.552546461724,0.549699208956,0.540305531602,0.524683532028,0.503167888973,0.476117402748,0.443919018828,0.406989443259,0.365775037916,0.320750441949,0.272416223352,0.221295778155,0.167931640913,0.112881335855,0.056712875670
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.351701082849,-0.410089695643,-0.455930863009,-0.491657276835,-0.518536812813,-0.537325573190,-0.548532802323,-0.552546461724,-0.549699208956,-0.540305531602,-0.524683532028,-0.503167888973,-0.476117402748,-0.443919018828,-0.406989443259,-0.365775037916,-0.320750441949,-0.272416223352,-0.221295778155,-0.167931640913,-0.112881335855,-0.056712875670
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.995154946435
