A_re,0.122197470002,0.144387438779,0.163420016245,0.180253543195,0.195416754996,0.209236164709,0.221928945566,0.233647370210,0.244502504532,0.254577885609,0.263937914914,0.272633264661,0.280704500630,0.288184590953,0.295100692350,0.301475452519,0.307327979494,0.312674576232,0.317529306178,0.321904434857,0.325810779015,0.329257985753,0.332254757958,0.334809037995,0.336928158599,0.338618967732,0.339887932550,0.340741226482,0.341184802516,0.341224455148,0.340865872938,0.340114683220,0.338976490225,0.337456907632,0.335561586376,0.333296238396,0.330666656896,0.327678733568,0.324338473196,0.320652005949,0.316625597651,0.312265658265,0.307578748786,0.302571586728,0.297251050333,0.291624181654,0.285698188605,0.279480446083,0.272978496247,0.266200048026,0.259152975924,0.251845318179,0.244285274334,0.236481202255,0.228441614648,0.220175175115,0.211690693770,0.202997122466,0.194103549638,0.185019194815,0.175753402803,0.166315637577,0.156715475897,0.146962600663,0.137066794044,0.127037930376,0.116885968872,0.106620946136,0.096252968511,0.085792204271,0.075248875673,0.064633250884,0.053955635784,0.043226365682,0.032455796932,0.021654298478,0.010832243332
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.122197470002,-0.144387438779,-0.163420016245,-0.180253543195,-0.195416754996,-0.209236164709,-0.221928945566,-0.233647370210,-0.244502504532,-0.254577885609,-0.263937914914,-0.272633264661,-0.280704500630,-0.288184590953,-0.295100692350,-0.301475452519,-0.307327979494,-0.312674576232,-0.317529306178,-0.321904434857,-0.325810779015,-0.329257985753,-0.332254757958,-0.334809037995,-0.336928158599,-0.338618967732,-0.339887932550,-0.340741226482,-0.341184802516,-0.341224455148,-0.340865872938,-0.340114683220,-0.338976490225,-0.337456907632,-0.335561586376,-0.333296238396,-0.330666656896,-0.327678733568,-0.324338473196,-0.320652005949,-0.316625597651,-0.312265658265,-0.307578748786,-0.302571586728,-0.297251050333,-0.291624181654,-0.285698188605,-0.279480446083,-0.272978496247,-0.266200048026,-0.259152975924,-0.251845318179,-0.244285274334,-0.236481202255,-0.228441614648,-0.220175175115,-0.211690693770,-0.202997122466,-0.194103549638,-0.185019194815,-0.175753402803,-0.166315637577,-0.156715475897,-0.146962600663,-0.137066794044,-0.127037930376,-0.116885968872,-0.106620946136,-0.096252968511,-0.085792204271,-0.075248875673,-0.064633250884,-0.053955635784,-0.043226365682,-0.032455796932,-0.021654298478,-0.010832243332
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.999542238780
