A_re,0.069649961512,0.082374203097,0.093348031432,0.103123411582,0.112006924275,0.120189422785,0.127799031364,0.134926521544,0.141638853584,0.147987000842,0.154010755746,0.159741828661,0.165205926689,0.170424194810,0.175414243148,0.180190896855,0.184766754941,0.189152614312,0.193357796702,0.197390404335,0.201257522412,0.204965381322,0.208519487943,0.211924732929,0.215185479131,0.218305635045,0.221288716272,0.224137897286,0.226856055316,0.229445807754,0.231909544214,0.234249454152,0.236467550764,0.238565691763,0.240545597506,0.242408866879,0.244156991267,0.245791366871,0.247313305621,0.248724044852,0.250024755928,0.251216551934,0.252300494559,0.253277600276,0.254148845885,0.254915173521,0.255577495161,0.256136696705,0.256593641668,0.256949174536,0.257204123801,0.257359304734,0.257415521900,0.257373571460,0.257234243256,0.256998322730,0.256666592667,0.256239834791,0.255718831223,0.255104365812,0.254397225360,0.253598200730,0.252708087870,0.251727688737,0.250657812150,0.249499274562,0.248252900763,0.246919524522,0.245499989167,0.243995148108,0.242405865312,0.240733015731,0.238977485679,0.237140173175,0.235221988240,0.233223853164,0.231146702731,0.228991484420,0.226759158572,0.224450698522,0.222067090717,0.219609334799,0.217078443664,0.214475443505,0.211801373825,0.209057287437,0.206244250441,0.203363342178,0.200415655176,0.197402295076,0.194324380532,0.191183043114,0.187979427180,0.184714689744,0.181390000328,0.178006540798,0.174565505196,0.171068099549,0.167515541680,0.163909060995,0.160249898275,0.156539305439,0.152778545319,0.148968891409,0.145111627614,0.141208047990,0.137259456472,0.133267166600,0.129232501233,0.125156792261,0.121041380304,0.116887614412,0.112696851753,0.108470457295,0.104209803490,0.099916269943,0.095591243083,0.091236115825,0.086852287229,0.082441162156,0.078004150917,0.073542668919,0.069058136309,0.064551977613,0.060025621372,0.055480499772,0.050918048277,0.046339705256,0.041746911606,0.037141110372,0.032523746373,0.027896265814,0.023260115904,0.018616744471,0.013967599574,0.009314129116,0.004657780452
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.069649961512,-0.082374203097,-0.093348031432,-0.103123411582,-0.112006924275,-0.120189422785,-0.127799031364,-0.134926521544,-0.141638853584,-0.147987000842,-0.154010755746,-0.159741828661,-0.165205926689,-0.170424194810,-0.175414243148,-0.180190896855,-0.184766754941,-0.189152614312,-0.193357796702,-0.197390404335,-0.201257522412,-0.204965381322,-0.208519487943,-0.211924732929,-0.215185479131,-0.218305635045,-0.221288716272,-0.224137897286,-0.226856055316,-0.229445807754,-0.231909544214,-0.234249454152,-0.236467550764,-0.238565691763,-0.240545597506,-0.242408866879,-0.244156991267,-0.245791366871,-0.247313305621,-0.248724044852,-0.250024755928,-0.251216551934,-0.252300494559,-0.253277600276,-0.254148845885,-0.254915173521,-0.255577495161,-0.256136696705,-0.256593641668,-0.256949174536,-0.257204123801,-0.257359304734,-0.257415521900,-0.257373571460,-0.257234243256,-0.256998322730,-0.256666592667,-0.256239834791,-0.255718831223,-0.255104365812,-0.254397225360,-0.253598200730,-0.252708087870,-0.251727688737,-0.250657812150,-0.249499274562,-0.248252900763,-0.246919524522,-0.245499989167,-0.243995148108,-0.242405865312,-0.240733015731,-0.238977485679,-0.237140173175,-0.235221988240,-0.233223853164,-0.231146702731,-0.228991484420,-0.226759158572,-0.224450698522,-0.222067090717,-0.219609334799,-0.217078443664,-0.214475443505,-0.211801373825,-0.209057287437,-0.206244250441,-0.203363342178,-0.200415655176,-0.197402295076,-0.194324380532,-0.191183043114,-0.187979427180,-0.184714689744,-0.181390000328,-0.178006540798,-0.174565505196,-0.171068099549,-0.167515541680,-0.163909060995,-0.160249898275,-0.156539305439,-0.152778545319,-0.148968891409,-0.145111627614,-0.141208047990,-0.137259456472,-0.133267166600,-0.129232501233,-0.125156792261,-0.121041380304,-0.116887614412,-0.112696851753,-0.108470457295,-0.104209803490,-0.099916269943,-0.095591243083,-0.091236115825,-0.086852287229,-0.082441162156,-0.078004150917,-0.073542668919,-0.069058136309,-0.064551977613,-0.060025621372,-0.055480499772,-0.050918048277,-0.046339705256,-0.041746911606,-0.037141110372,-0.032523746373,-0.027896265814,-0.023260115904,-0.018616744471,-0.013967599574,-0.009314129116,-0.004657780452
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.999851384055
