A_re,0.184988145013,0.218191178748,0.246364660306,0.270931358988,0.292666814109,0.312043331848,0.329370341985,0.344861467353,0.358670236245,0.370910669839,0.381669896855,0.391016266309,0.399004774347,0.405680814464,0.411082840720,0.415244303018,0.418195081080,0.419962564549,0.420572477780,0.420049516752,0.418417845223,0.415701483660,0.411924615257,0.407111826892,0.401288298350,0.394479949887,0.386713555834,0.378016830202,0.368418488971,0.357948292726,0.346637072614,0.334516741996,0.321620295728,0.307981798684,0.293636364847,0.278620128091,0.262970205605,0.246724654781,0.229922424275,0.212603299868,0.194807845677,0.176577341220,0.157953714779,0.138979473473,0.119697630428,0.100151629388,0.080385267107,0.060442613827,0.040367932150,0.020205594578
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.184988145013,-0.218191178748,-0.246364660306,-0.270931358988,-0.292666814109,-0.312043331848,-0.329370341985,-0.344861467353,-0.358670236245,-0.370910669839,-0.381669896855,-0.391016266309,-0.399004774347,-0.405680814464,-0.411082840720,-0.415244303018,-0.418195081080,-0.419962564549,-0.420572477780,-0.420049516752,-0.418417845223,-0.415701483660,-0.411924615257,-0.407111826892,-0.401288298350,-0.394479949887,-0.386713555834,-0.378016830202,-0.368418488971,-0.357948292726,-0.346637072614,-0.334516741996,-0.321620295728,-0.307981798684,-0.293636364847,-0.278620128091,-0.262970205605,-0.246724654781,-0.229922424275,-0.212603299868,-0.194807845677,-0.176577341220,-0.157953714779,-0.138979473473,-0.119697630428,-0.100151629388,-0.080385267107,-0.060442613827,-0.040367932150,-0.020205594578
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.998949586833
