A_re,0.178206209549,0.210239899851,0.237459121648,0.261237850745,0.282326142183,0.301181540499,0.318104319429,0.333302115630,0.346924349393,0.359082070653,0.369860121480,0.379324959652,0.387529893379,0.394518700006,0.400328197049,0.404990111757,0.408532467699,0.410980630586,0.412358108375,0.412687170704,0.411989333107,0.410285738392,0.407597458593,0.403945734757,0.399352167384,0.393838867268,0.387428574123,0.380144748763,0.372011643307,0.363054352961,0.353298852192,0.342772017582,0.331501639200,0.319516422019,0.306845978621,0.293520814266,0.279572305181,0.265032670852,0.249934940962,0.234312917532,0.218201132785,0.201634803149,0.184649779818,0.167282496212,0.149569912676,0.131549458711,0.113258973015,0.094736641606,0.076020934262,0.057150539519,0.038164298443,0.019101137397
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.178206209549,-0.210239899851,-0.237459121648,-0.261237850745,-0.282326142183,-0.301181540499,-0.318104319429,-0.333302115630,-0.346924349393,-0.359082070653,-0.369860121480,-0.379324959652,-0.387529893379,-0.394518700006,-0.400328197049,-0.404990111757,-0.408532467699,-0.410980630586,-0.412358108375,-0.412687170704,-0.411989333107,-0.410285738392,-0.407597458593,-0.403945734757,-0.399352167384,-0.393838867268,-0.387428574123,-0.380144748763,-0.372011643307,-0.363054352961,-0.353298852192,-0.342772017582,-0.331501639200,-0.319516422019,-0.306845978621,-0.293520814266,-0.279572305181,-0.265032670852,-0.249934940962,-0.234312917532,-0.218201132785,-0.201634803149,-0.184649779818,-0.167282496212,-0.149569912676,-0.131549458711,-0.113258973015,-0.094736641606,-0.076020934262,-0.057150539519,-0.038164298443,-0.019101137397
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.999025354434
