A_re,0.340345060641,0.398382606315,0.445234403493,0.483330053689,0.513945669969,0.537835923922,0.555490961016,0.567258619649,0.573409109337,0.574171936277,0.569758163203,0.560374335280,0.546231375331,0.527550280257,0.504565687756,0.477527965490,0.446704236526,0.412378613503,0.374851827369,0.334440382035,0.291475331159,0.246300750189,0.199271961330,0.150753558558,0.101117272547,0.050739710222
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.340345060641,-0.398382606315,-0.445234403493,-0.483330053689,-0.513945669969,-0.537835923922,-0.555490961016,-0.567258619649,-0.573409109337,-0.574171936277,-0.569758163203,-0.560374335280,-0.546231375331,-0.527550280257,-0.504565687756,-0.477527965490,-0.446704236526,-0.412378613503,-0.374851827369,-0.334440382035,-0.291475331159,-0.246300750189,-0.199271961330,-0.150753558558,-0.101117272547,-0.050739710222
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.996424897037
