A_re,0.239715193275,0.282131635705,0.317641597090,0.348047547734,0.374319237830,0.397039199517,0.416584303932,0.433212409339,0.447108436212,0.458410887305,0.467228065563,0.473648475798,0.477747754738,0.479593431121,0.479248275368,0.476772700891,0.472226508344,0.465670162234,0.457165726419,0.446777545139,0.434572730140,0.420621497188,0.404997383411,0.387777368792,0.369041919360,0.348874965565,0.327363826317,0.304599087051,0.280674438531,0.255686481960,0.229734505011,0.202920232771,0.175347557006,0.147122246807,0.118351643328,0.089144341091,0.059609858157,0.029858297271
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.239715193275,-0.282131635705,-0.317641597090,-0.348047547734,-0.374319237830,-0.397039199517,-0.416584303932,-0.433212409339,-0.447108436212,-0.458410887305,-0.467228065563,-0.473648475798,-0.477747754738,-0.479593431121,-0.479248275368,-0.476772700891,-0.472226508344,-0.465670162234,-0.457165726419,-0.446777545139,-0.434572730140,-0.420621497188,-0.404997383411,-0.387777368792,-0.369041919360,-0.348874965565,-0.327363826317,-0.304599087051,-0.280674438531,-0.255686481960,-0.229734505011,-0.202920232771,-0.175347557006,-0.147122246807,-0.118351643328,-0.089144341091,-0.059609858157,-0.029858297271
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.998233402247
