A_re,-1.005796167822,-1.071141621587,-1.045233717740,-0.939349435040,-0.765929209886,-0.539845053164,-0.278278048582
A_im,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,1.005796167822,1.071141621587,1.045233717740,0.939349435040,0.765929209886,0.539845053164,0.278278048582
M,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.966687660934
