A_re,0.552638729524,0.635158658259,0.692354905365,0.727774362642,0.743357223595,0.740461659017,0.720272617078,0.683987781752,0.632906293058,0.568468630365,0.492269018029,0.406050876789,0.311691051501,0.211176261053,0.106574061415
A_im,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.552638729524,-0.635158658259,-0.692354905365,-0.727774362642,-0.743357223595,-0.740461659017,-0.720272617078,-0.683987781752,-0.632906293058,-0.568468630365,-0.492269018029,-0.406050876789,-0.311691051501,-0.211176261053,-0.106574061415
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.990450851993
