A_re,-0.714011537197,-0.803843602596,-0.851261215181,-0.860945012751,-0.836103908057,-0.779773501749,-0.695292814242,-0.586472758109,-0.457621382559,-0.313491228359,-0.159179716063
A_im,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,0.714011537197,0.803843602596,0.851261215181,0.860945012751,0.836103908057,0.779773501749,0.695292814242,0.586472758109,0.457621382559,0.313491228359,0.159179716063
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.983828601023
