A_re,0.395663718205,0.461350907598,0.512922220886,0.553114436440,0.583353914415,0.604491269838,0.617099402614,0.621614769439,0.618411610076,0.607843723052,0.590268973532,0.566063875095,0.535632078091,0.499408896181,0.457863123666,0.411496917655,0.360844247192,0.306468251271,0.248957750424,0.188923096028,0.126991502837,0.063801985128
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.395663718205,-0.461350907598,-0.512922220886,-0.553114436440,-0.583353914415,-0.604491269838,-0.617099402614,-0.621614769439,-0.618411610076,-0.607843723052,-0.590268973532,-0.566063875095,-0.535632078091,-0.499408896181,-0.457863123666,-0.411496917655,-0.360844247192,-0.306468251271,-0.248957750424,-0.188923096028,-0.126991502837,-0.063801985128
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.995154946435
