A_re,0.472377228201,0.547291841780,0.603197542135,0.643227497490,0.669024881924,0.681619848966,0.681783518782,0.670193889712,0.647520845319,0.614471530016,0.571814205503,0.520389371790,0.461112778499,0.394972948027,0.323024804784,0.246380451415,0.166197822627,0.083667767105
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.472377228201,-0.547291841780,-0.603197542135,-0.643227497490,-0.669024881924,-0.681619848966,-0.681783518782,-0.670193889712,-0.647520845319,-0.614471530016,-0.571814205503,-0.520389371790,-0.461112778499,-0.394972948027,-0.323024804784,-0.246380451415,-0.166197822627,-0.083667767105
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.993062606920
