A_re,0.092091377992,0.108879036509,0.123328846935,0.136167867810,0.147798946416,0.158472125107,0.168354687809,0.177564689539,0.186188842891,0.194292849363,0.201927742774,0.209133977815,0.215944171584,0.222385003344,0.228478568063,0.234243364018,0.239695028422,0.244846895337,0.249710425613,0.254295542920,0.258610899750,0.262664090390,0.266461823210,0.270010061350,0.273314138585,0.276378855510,0.279208559933,0.281807214550,0.284178454231,0.286325634794,0.288251874752,0.289960091206,0.291453030844,0.292733296821,0.293803372156,0.294665640161,0.295322402337,0.295775894088,0.296028298569,0.296081758892,0.295938388928,0.295600282869,0.295069523700,0.294348190727,0.293438366256,0.292342141524,0.291061621973,0.289598931922,0.287956218719,0.286135656405,0.284139448964,0.281969833172,0.279629081102,0.277119502313,0.274443445746,0.271603301350,0.268601501478,0.265440522049,0.262122883513,0.258651151623,0.255027938035,0.251255900746,0.247337744384,0.243276220354,0.239074126861,0.234734308808,0.230259657579,0.225653110724,0.220917651533,0.216056308531,0.211072154873,0.205968307661,0.200747927190,0.195414216107,0.189970418514,0.184419819001,0.178765741613,0.173011548766,0.167160640105,0.161216451307,0.155182452840,0.149062148673,0.142859074939,0.136576798565,0.130218915852,0.123789051024,0.117290854744,0.110728002594,0.104104193520,0.097423148260,0.090688607729,0.083904331397,0.077074095622,0.070201691984,0.063290925579,0.056345613304,0.049369582128,0.042366667336,0.035340710769,0.028295559051,0.021235061793,0.014163069805,0.007083433283
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.092091377992,-0.108879036509,-0.123328846935,-0.136167867810,-0.147798946416,-0.158472125107,-0.168354687809,-0.177564689539,-0.186188842891,-0.194292849363,-0.201927742774,-0.209133977815,-0.215944171584,-0.222385003344,-0.228478568063,-0.234243364018,-0.239695028422,-0.244846895337,-0.249710425613,-0.254295542920,-0.258610899750,-0.262664090390,-0.266461823210,-0.270010061350,-0.273314138585,-0.276378855510,-0.279208559933,-0.281807214550,-0.284178454231,-0.286325634794,-0.288251874752,-0.289960091206,-0.291453030844,-0.292733296821,-0.293803372156,-0.294665640161,-0.295322402337,-0.295775894088,-0.296028298569,-0.296081758892,-0.295938388928,-0.295600282869,-0.295069523700,-0.294348190727,-0.293438366256,-0.292342141524,-0.291061621973,-0.289598931922,-0.287956218719,-0.286135656405,-0.284139448964,-0.281969833172,-0.279629081102,-0.277119502313,-0.274443445746,-0.271603301350,-0.268601501478,-0.265440522049,-0.262122883513,-0.258651151623,-0.255027938035,-0.251255900746,-0.247337744384,-0.243276220354,-0.239074126861,-0.234734308808,-0.230259657579,-0.225653110724,-0.220917651533,-0.216056308531,-0.211072154873,-0.205968307661,-0.200747927190,-0.195414216107,-0.189970418514,-0.184419819001,-0.178765741613,-0.173011548766,-0.167160640105,-0.161216451307,-0.155182452840,-0.149062148673,-0.142859074939,-0.136576798565,-0.130218915852,-0.123789051024,-0.117290854744,-0.110728002594,-0.104104193520,-0.097423148260,-0.090688607729,-0.083904331397,-0.077074095622,-0.070201691984,-0.063290925579,-0.056345613304,-0.049369582128,-0.042366667336,-0.035340710769,-0.028295559051,-0.021235061793,-0.014163069805,-0.007083433283
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.999740123931
