A_re,0.252144558271,0.296591383004,0.333666196270,0.365254009730,0.392365803879,0.415607072018,0.435368712891,0.451918106132,0.465447524187,0.476101984210,0.483996268379,0.489225827998,0.491874035251,0.492017150146,0.489727800391,0.485077459458,0.478138228711,0.468984122494,0.457691989140,0.444342158950,0.429018882942,0.411810608006,0.392810121778,0.372114591999,0.349825519164,0.326048616967,0.300893632009,0.274474111944,0.246907129636,0.218312969620,0.188814782267,0.158538210334,0.127610992063,0.096162544551,0.064323530828,0.032225413797
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000
B_im,-0.252144558271,-0.296591383004,-0.333666196270,-0.365254009730,-0.392365803879,-0.415607072018,-0.435368712891,-0.451918106132,-0.465447524187,-0.476101984210,-0.483996268379,-0.489225827998,-0.491874035251,-0.492017150146,-0.489727800391,-0.485077459458,-0.478138228711,-0.468984122494,-0.457691989140,-0.444342158950,-0.429018882942,-0.411810608006,-0.392810121778,-0.372114591999,-0.349825519164,-0.326048616967,-0.300893632009,-0.274474111944,-0.246907129636,-0.218312969620,-0.188814782267,-0.158538210334,-0.127610992063,-0.096162544551,-0.064323530828,-0.032225413797
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.998044654728
