A_re,0.328846680426,0.385202693043,0.430926072540,0.468379449780,0.498806686266,0.522943599749,0.541266297342,0.554109371400,0.561728505139,0.564336276097,0.562123808083,0.555274393569,0.543972280749,0.528408396438,0.508784038007,0.485313163859,0.458223681044,0.427757991498,0.394172974248,0.357739527937,0.318741763754,0.277475916291,0.234249024728,0.189377426388,0.143185097556,0.096001871438,0.048161559522
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.328846680426,-0.385202693043,-0.430926072540,-0.468379449780,-0.498806686266,-0.522943599749,-0.541266297342,-0.554109371400,-0.561728505139,-0.564336276097,-0.562123808083,-0.555274393569,-0.543972280749,-0.528408396438,-0.508784038007,-0.485313163859,-0.458223681044,-0.427757991498,-0.394172974248,-0.357739527937,-0.318741763754,-0.277475916291,-0.234249024728,-0.189377426388,-0.143185097556,-0.096001871438,-0.048161559522
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.996664113639
