A_re,0.181533889475,0.214142025074,0.241830594117,0.265997558925,0.287405516700,0.306519285867,0.323643656870,0.338989221287,0.352707426537,0.364910785829,0.375685262646,0.385098236318,0.393203831115,0.400046599589,0.405664138950,0.410088993001,0.413350062112,0.415473666015,0.416484356189,0.416405544057,0.415259991258,0.413070194954,0.409858692017,0.405648299635,0.400462305441,0.394324617023,0.387259878396,0.379293559275,0.370452021729,0.360762567821,0.350253471131,0.338953994482,0.326894395758,0.314105923389,0.300620802769,0.286472214716,0.271694266878,0.256321958877,0.240391141867,0.223938473104,0.207001366047,0.189617936464,0.171826944955,0.153667736286,0.135180175877,0.116404583770,0.097381666390,0.078152446370,0.058758190718,0.039240337592,0.019640421900
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.181533889475,-0.214142025074,-0.241830594117,-0.265997558925,-0.287405516700,-0.306519285867,-0.323643656870,-0.338989221287,-0.352707426537,-0.364910785829,-0.375685262646,-0.385098236318,-0.393203831115,-0.400046599589,-0.405664138950,-0.410088993001,-0.413350062112,-0.415473666015,-0.416484356189,-0.416405544057,-0.415259991258,-0.413070194954,-0.409858692017,-0.405648299635,-0.400462305441,-0.394324617023,-0.387259878396,-0.379293559275,-0.370452021729,-0.360762567821,-0.350253471131,-0.338953994482,-0.326894395758,-0.314105923389,-0.300620802769,-0.286472214716,-0.271694266878,-0.256321958877,-0.240391141867,-0.223938473104,-0.207001366047,-0.189617936464,-0.171826944955,-0.153667736286,-0.135180175877,-0.116404583770,-0.097381666390,-0.078152446370,-0.058758190718,-0.039240337592,-0.019640421900
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.998988534374
