A_re,0.523030293513,0.603012853302,0.660154796235,0.697847011093,0.717906274950,0.721545739375,0.709764234919,0.683525904386,0.643848935054,0.591849128301,0.528758426963,0.455928232400,0.374822777169,0.287005632160,0.194121315304,0.097873376034
A_im,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.523030293513,-0.603012853302,-0.660154796235,-0.697847011093,-0.717906274950,-0.721545739375,-0.709764234919,-0.683525904386,-0.643848935054,-0.591849128301,-0.528758426963,-0.455928232400,-0.374822777169,-0.287005632160,-0.194121315304,-0.097873376034
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.991465494411
