A_re,0.065872842323,0.077910715829,0.088295466838,0.097549406349,0.105962745016,0.113716221455,0.120931229474,0.127693820595,0.134067513024,0.140100693166,0.145831162127,0.151289067453,0.156498869941,0.161480707240,0.166251365909,0.170824991058,0.175213615226,0.179427559717,0.183475744067,0.187365928053,0.191104903391,0.194698647316,0.198152446907,0.201471000679,0.204658502323,0.207718710270,0.210655005908,0.213470442619,0.216167787357,0.218749556087,0.221218044176,0.223575352558,0.225823410398,0.227963994782,0.229998747910,0.231929192163,0.233756743353,0.235482722415,0.237108365761,0.238634834475,0.240063222500,0.241394563951,0.242629839659,0.243769983051,0.244815885432,0.245768400752,0.246628349904,0.247396524624,0.248073691020,0.248660592774,0.249157954066,0.249566482221,0.249886870138,0.250119798497,0.250265937786,0.250325950147,0.250300491071,0.250190210957,0.249995756529,0.249717772149,0.249356901019,0.248913786280,0.248389072026,0.247783404239,0.247097431640,0.246331806478,0.245487185245,0.244564229348,0.243563605704,0.242485987305,0.241332053721,0.240102491564,0.238797994914,0.237419265702,0.235967014059,0.234441958631,0.232844826864,0.231176355260,0.229437289602,0.227628385157,0.225750406852,0.223804129432,0.221790337585,0.219709826061,0.217563399760,0.215351873809,0.213076073619,0.210736834922,0.208335003800,0.205871436692,0.203347000391,0.200762572026,0.198119039031,0.195417299105,0.192658260152,0.189842840222,0.186971967428,0.184046579866,0.181067625514,0.178036062128,0.174952857128,0.171818987474,0.168635439537,0.165403208954,0.162123300490,0.158796727874,0.155424513646,0.152007688985,0.148547293536,0.145044375229,0.141499990093,0.137915202064,0.134291082789,0.130628711417,0.126929174401,0.123193565277,0.119422984447,0.115618538964,0.111781342298,0.107912514110,0.104013180015,0.100084471346,0.096127524912,0.092143482752,0.088133491885,0.084098704063,0.080040275511,0.075959366672,0.071857141947,0.067734769432,0.063593420650,0.059434270288,0.055258495921,0.051067277748,0.046861798309,0.042643242216,0.038412795874,0.034171647199,0.029920985343,0.025662000405,0.021395883155,0.017123824746,0.012847016428,0.008566649266,0.004283913847
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.065872842323,-0.077910715829,-0.088295466838,-0.097549406349,-0.105962745016,-0.113716221455,-0.120931229474,-0.127693820595,-0.134067513024,-0.140100693166,-0.145831162127,-0.151289067453,-0.156498869941,-0.161480707240,-0.166251365909,-0.170824991058,-0.175213615226,-0.179427559717,-0.183475744067,-0.187365928053,-0.191104903391,-0.194698647316,-0.198152446907,-0.201471000679,-0.204658502323,-0.207718710270,-0.210655005908,-0.213470442619,-0.216167787357,-0.218749556087,-0.221218044176,-0.223575352558,-0.225823410398,-0.227963994782,-0.229998747910,-0.231929192163,-0.233756743353,-0.235482722415,-0.237108365761,-0.238634834475,-0.240063222500,-0.241394563951,-0.242629839659,-0.243769983051,-0.244815885432,-0.245768400752,-0.246628349904,-0.247396524624,-0.248073691020,-0.248660592774,-0.249157954066,-0.249566482221,-0.249886870138,-0.250119798497,-0.250265937786,-0.250325950147,-0.250300491071,-0.250190210957,-0.249995756529,-0.249717772149,-0.249356901019,-0.248913786280,-0.248389072026,-0.247783404239,-0.247097431640,-0.246331806478,-0.245487185245,-0.244564229348,-0.243563605704,-0.242485987305,-0.241332053721,-0.240102491564,-0.238797994914,-0.237419265702,-0.235967014059,-0.234441958631,-0.232844826864,-0.231176355260,-0.229437289602,-0.227628385157,-0.225750406852,-0.223804129432,-0.221790337585,-0.219709826061,-0.217563399760,-0.215351873809,-0.213076073619,-0.210736834922,-0.208335003800,-0.205871436692,-0.203347000391,-0.200762572026,-0.198119039031,-0.195417299105,-0.192658260152,-0.189842840222,-0.186971967428,-0.184046579866,-0.181067625514,-0.178036062128,-0.174952857128,-0.171818987474,-0.168635439537,-0.165403208954,-0.162123300490,-0.158796727874,-0.155424513646,-0.152007688985,-0.148547293536,-0.145044375229,-0.141499990093,-0.137915202064,-0.134291082789,-0.130628711417,-0.126929174401,-0.123193565277,-0.119422984447,-0.115618538964,-0.111781342298,-0.107912514110,-0.104013180015,-0.100084471346,-0.096127524912,-0.092143482752,-0.088133491885,-0.084098704063,-0.080040275511,-0.075959366672,-0.071857141947,-0.067734769432,-0.063593420650,-0.059434270288,-0.055258495921,-0.051067277748,-0.046861798309,-0.042643242216,-0.038412795874,-0.034171647199,-0.029920985343,-0.025662000405,-0.021395883155,-0.017123824746,-0.012847016428,-0.008566649266,-0.004283913847
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.999867070402
