A_re,0.064133842865,0.075855501595,0.085968696517,0.094982070054,0.103178281655,0.110733399963,0.117765707975,0.124359072946,0.130575418011,0.136461928945,0.142055481134,0.147385494324,0.152475847829,0.157346208404,0.162012976854,0.166489979129,0.170788981391,0.174920080891,0.178892007366,0.182712358769,0.186387787983,0.189924152415,0.193326635107,0.196599843703,0.199747892022,0.202774467833,0.205682889572,0.208476154120,0.211156977314,0.213727828483,0.216190960054,0.218548433060,0.220802139220,0.222953820134,0.225005084039,0.226957420498,0.228812213315,0.230570751936,0.232234241546,0.233803812032,0.235280525974,0.236665385773,0.237959340046,0.239163289353,0.240278091360,0.241304565492,0.242243497134,0.243095641436,0.243861726768,0.244542457851,0.245138518614,0.245650574789,0.246079276291,0.246425259382,0.246689148653,0.246871558848,0.246973096523,0.246994361578,0.246935948662,0.246798448463,0.246582448891,0.246288536177,0.245917295869,0.245469313768,0.244945176769,0.244345473652,0.243670795805,0.242921737883,0.242098898425,0.241202880414,0.240234291794,0.239193745943,0.238081862110,0.236899265813,0.235646589198,0.234324471377,0.232933558723,0.231474505149,0.229947972351,0.228354630030,0.226695156096,0.224970236838,0.223180567083,0.221326850335,0.219409798891,0.217430133941,0.215388585653,0.213285893245,0.211122805033,0.208900078475,0.206618480196,0.204278786002,0.201881780882,0.199428258995,0.196919023653,0.194354887287,0.191736671406,0.189065206546,0.186341332207,0.183565896789,0.180739757508,0.177863780316,0.174938839802,0.171965819095,0.168945609757,0.165879111660,0.162767232877,0.159610889542,0.156411005724,0.153168513284,0.149884351731,0.146559468069,0.143194816643,0.139791358980,0.136350063617,0.132871905937,0.129357867992,0.125808938322,0.122226111774,0.118610389315,0.114962777839,0.111284289974,0.107575943886,0.103838763072,0.100073776160,0.096282016700,0.092464522954,0.088622337680,0.084756507918,0.080868084771,0.076958123182,0.073027681715,0.069077822322,0.065109610121,0.061124113163,0.057122402202,0.053105550458,0.049074633387,0.045030728438,0.040974914819,0.036908273254,0.032831885745,0.028746835326,0.024654205823,0.020555081605,0.016450547345,0.012341687768,0.008229587405,0.004115330348
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.064133842865,-0.075855501595,-0.085968696517,-0.094982070054,-0.103178281655,-0.110733399963,-0.117765707975,-0.124359072946,-0.130575418011,-0.136461928945,-0.142055481134,-0.147385494324,-0.152475847829,-0.157346208404,-0.162012976854,-0.166489979129,-0.170788981391,-0.174920080891,-0.178892007366,-0.182712358769,-0.186387787983,-0.189924152415,-0.193326635107,-0.196599843703,-0.199747892022,-0.202774467833,-0.205682889572,-0.208476154120,-0.211156977314,-0.213727828483,-0.216190960054,-0.218548433060,-0.220802139220,-0.222953820134,-0.225005084039,-0.226957420498,-0.228812213315,-0.230570751936,-0.232234241546,-0.233803812032,-0.235280525974,-0.236665385773,-0.237959340046,-0.239163289353,-0.240278091360,-0.241304565492,-0.242243497134,-0.243095641436,-0.243861726768,-0.244542457851,-0.245138518614,-0.245650574789,-0.246079276291,-0.246425259382,-0.246689148653,-0.246871558848,-0.246973096523,-0.246994361578,-0.246935948662,-0.246798448463,-0.246582448891,-0.246288536177,-0.245917295869,-0.245469313768,-0.244945176769,-0.244345473652,-0.243670795805,-0.242921737883,-0.242098898425,-0.241202880414,-0.240234291794,-0.239193745943,-0.238081862110,-0.236899265813,-0.235646589198,-0.234324471377,-0.232933558723,-0.231474505149,-0.229947972351,-0.228354630031,-0.226695156096,-0.224970236838,-0.223180567083,-0.221326850335,-0.219409798891,-0.217430133941,-0.215388585653,-0.213285893245,-0.211122805033,-0.208900078475,-0.206618480196,-0.204278786002,-0.201881780882,-0.199428258995,-0.196919023653,-0.194354887287,-0.191736671406,-0.189065206546,-0.186341332207,-0.183565896789,-0.180739757508,-0.177863780316,-0.174938839802,-0.171965819095,-0.168945609757,-0.165879111660,-0.162767232877,-0.159610889542,-0.156411005724,-0.153168513284,-0.149884351731,-0.146559468069,-0.143194816643,-0.139791358980,-0.136350063617,-0.132871905937,-0.129357867992,-0.125808938322,-0.122226111774,-0.118610389315,-0.114962777839,-0.111284289974,-0.107575943886,-0.103838763072,-0.100073776160,-0.096282016700,-0.092464522954,-0.088622337680,-0.084756507918,-0.080868084771,-0.076958123182,-0.073027681715,-0.069077822322,-0.065109610121,-0.061124113163,-0.057122402202,-0.053105550458,-0.049074633387,-0.045030728438,-0.040974914819,-0.036908273254,-0.032831885745,-0.028746835326,-0.024654205823,-0.020555081605,-0.016450547345,-0.012341687768,-0.008229587405,-0.004115330348
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.999873998158
