A_re,0.204437204150,0.240961917794,0.271820084567,0.298572346737,0.322065620017,0.342813175392,0.361149656167,0.377305120978,0.391444451548,0.403690059329,0.414135790897,0.422855864577,0.429910842789,0.435351753753,0.439223012873,0.441564539675,0.442413320049,0.441804576213,0.439772652956,0.436351694373,0.431576163000,0.425481238246,0.418103120927,0.409479263552,0.399648541116,0.388651373515,0.376529808157,0.363327569406,0.349090080109,0.333864459365,0.317699499927,0.300645627967,0.282754847498,0.264080671368,0.244678040443,0.224603232384,0.203913761231,0.182668268889,0.160926409463,0.138748727327,0.116196529727,0.093331754648,0.070216834654,0.046914557331,0.023487922958
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.204437204150,-0.240961917794,-0.271820084567,-0.298572346737,-0.322065620017,-0.342813175392,-0.361149656167,-0.377305120978,-0.391444451548,-0.403690059329,-0.414135790897,-0.422855864577,-0.429910842789,-0.435351753753,-0.439223012873,-0.441564539675,-0.442413320049,-0.441804576213,-0.439772652956,-0.436351694373,-0.431576163000,-0.425481238246,-0.418103120927,-0.409479263552,-0.399648541116,-0.388651373515,-0.376529808157,-0.363327569406,-0.349090080109,-0.333864459365,-0.317699499927,-0.300645627967,-0.282754847498,-0.264080671368,-0.244678040443,-0.224603232384,-0.203913761231,-0.182668268889,-0.160926409463,-0.138748727327,-0.116196529727,-0.093331754648,-0.070216834654,-0.046914557331,-0.023487922958
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.998716453296
