A_re,0.255551933442,0.302240225531,0.342507328505,0.378378596911,0.410979036111,0.441009026355,0.468938780307,0.495101452181,0.519742823509,0.543050012212,0.565169106732,0.586216536553,0.606286699864,0.625457251578,0.643792872696,0.661348021936,0.678168986308,0.694295437097,0.709761629542,0.724597340998,0.738828613968,0.752478351361,0.765566798325,0.778111935949,0.790129805748,0.801634779208,0.812639783323,0.823156490588,0.833195480037,0.842766374526,0.851877958408,0.860538278885,0.868754733732,0.876534147537,0.883882838255,0.890806675502,0.897311131834,0.903401327971,0.909082072838,0.914357899112,0.919233094862,0.923711731802,0.927797690569,0.931494683401,0.934806274521,0.937735898501,0.940286876841,0.942462432951,0.944265705732,0.945699761885,0.946767607099,0.947472196224,0.947816442539,0.947803226197,0.947435401930,0.946715806092,0.945647263082,0.944232591230,0.942474608171,0.940376135766,0.937940004598,0.935169058094,0.932066156285,0.928634179253,0.924876030267,0.920794638658,0.916392962435,0.911673990657,0.906640745605,0.901296284737,0.895643702461,0.889686131732,0.883426745490,0.876868757935,0.870015425670,0.862870048706,0.855435971338,0.847716582912,0.839715318473,0.831435659311,0.822881133413,0.814055315814,0.804961828870,0.795604342436,0.785986573978,0.776112288604,0.765985299021,0.755609465431,0.744988695360,0.734126943427,0.723028211056,0.711696546127,0.700136042585,0.688350839985,0.676345123004,0.664123120893,0.651689106896,0.639047397618,0.626202352361,0.613158372414,0.599919900314,0.586491419061,0.572877451311,0.559082558527,0.545111340105,0.530968432465,0.516658508118,0.502186274702,0.487556473995,0.472773880898,0.457843302400,0.442769576511,0.427557571184,0.412212183208,0.396738337080,0.381140983862,0.365425100018,0.349595686234,0.333657766213,0.317616385471,0.301476610099,0.285243525523,0.268922235243,0.252517859567,0.236035534320,0.219480409556,0.202857648249,0.186172424975,0.169429924587,0.152635340883,0.135793875257,0.118910735353,0.101991133703,0.085040286365,0.068063411550,0.051065728250,0.034052454852,0.017028807760
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.255551933442,-0.302240225531,-0.342507328505,-0.378378596911,-0.410979036111,-0.441009026355,-0.468938780307,-0.495101452181,-0.519742823509,-0.543050012212,-0.565169106732,-0.586216536553,-0.606286699864,-0.625457251578,-0.643792872696,-0.661348021936,-0.678168986308,-0.694295437097,-0.709761629542,-0.724597340998,-0.738828613968,-0.752478351361,-0.765566798325,-0.778111935949,-0.790129805748,-0.801634779208,-0.812639783323,-0.823156490588,-0.833195480037,-0.842766374526,-0.851877958408,-0.860538278885,-0.868754733732,-0.876534147537,-0.883882838254,-0.890806675502,-0.897311131834,-0.903401327971,-0.909082072838,-0.914357899112,-0.919233094862,-0.923711731802,-0.927797690569,-0.931494683401,-0.934806274521,-0.937735898501,-0.940286876841,-0.942462432951,-0.944265705732,-0.945699761885,-0.946767607099,-0.947472196224,-0.947816442539,-0.947803226197,-0.947435401930,-0.946715806092,-0.945647263082,-0.944232591230,-0.942474608171,-0.940376135766,-0.937940004598,-0.935169058094,-0.932066156285,-0.928634179253,-0.924876030267,-0.920794638658,-0.916392962435,-0.911673990657,-0.906640745605,-0.901296284737,-0.895643702461,-0.889686131732,-0.883426745490,-0.876868757935,-0.870015425670,-0.862870048706,-0.855435971338,-0.847716582912,-0.839715318473,-0.831435659311,-0.822881133413,-0.814055315814,-0.804961828870,-0.795604342436,-0.785986573978,-0.776112288604,-0.765985299021,-0.755609465431,-0.744988695360,-0.734126943427,-0.723028211056,-0.711696546127,-0.700136042585,-0.688350839985,-0.676345123004,-0.664123120893,-0.651689106896,-0.639047397618,-0.626202352361,-0.613158372414,-0.599919900314,-0.586491419061,-0.572877451311,-0.559082558527,-0.545111340105,-0.530968432465,-0.516658508118,-0.502186274702,-0.487556473995,-0.472773880898,-0.457843302400,-0.442769576511,-0.427557571184,-0.412212183208,-0.396738337080,-0.381140983862,-0.365425100018,-0.349595686233,-0.333657766213,-0.317616385471,-0.301476610099,-0.285243525523,-0.268922235243,-0.252517859567,-0.236035534320,-0.219480409556,-0.202857648249,-0.186172424975,-0.169429924587,-0.152635340883,-0.135793875257,-0.118910735353,-0.101991133703,-0.085040286365,-0.068063411550,-0.051065728250,-0.034052454852,-0.017028807760
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
# constraint,norm
# norm_sq,139.000000000000
# dEdt,22.574017438544
# lambda_max,22.570710173938
