A_re,0.251170397123,0.297067025049,0.336658249498,0.371935370774,0.404004720970,0.433555238124,0.461049596664,0.486815725895,0.511095648373,0.534073700270,0.555893865950,0.576670955749,0.596498104661,0.615451971154,0.633596443121,0.650985343343,0.667664445749,0.683673005448,0.699044938446,0.713809744253,0.727993236630,0.741618129039,0.754704508554,0.767270223123,0.779331200756,0.790901714687,0.801994605257,0.812621466842,0.822792806300,0.832518178063,0.841806299934,0.850665152836,0.859102067155,0.867123797789,0.874736589668,0.881946235153,0.888758124530,0.895177290560,0.901208447921,0.906856028231,0.912124211241,0.917016952685,0.921538009213,0.925690960760,0.929479230674,0.932906103847,0.935974743096,0.938688203981,0.941049448234,0.943061355956,0.944726736700,0.946048339570,0.947028862420,0.947670960255,0.947977252908,0.947950332061,0.947592767668,0.946907113845,0.945895914266,0.944561707108,0.942907029595,0.940934422163,0.938646432280,0.936045617955,0.933134550958,0.929915819768,0.926392032280,0.922565818278,0.918439831707,0.914016752735,0.909299289649,0.904290180566,0.898992195004,0.893408135287,0.887540837829,0.881393174281,0.874968052559,0.868268417758,0.861297252966,0.854057579968,0.846552459868,0.838784993610,0.830758322426,0.822475628201,0.813940133758,0.805155103085,0.796123841478,0.786849695637,0.777336053690,0.767586345166,0.757604040906,0.747392652931,0.736955734255,0.726296878650,0.715419720368,0.704327933819,0.693025233206,0.681515372124,0.669802143120,0.657889377211,0.645780943379,0.633480748018,0.620992734365,0.608320881886,0.595469205642,0.582441755624,0.569242616056,0.555875904685,0.542345772028,0.528656400613,0.514812004183,0.500816826886,0.486675142441,0.472391253283,0.457969489692,0.443414208896,0.428729794166,0.413920653883,0.398991220598,0.383945950072,0.368789320296,0.353525830507,0.338160000183,0.322696368023,0.307139490922,0.291493942930,0.275764314193,0.259955209900,0.244071249199,0.228117064119,0.212097298478,0.196016606780,0.179879653105,0.163691109994,0.147455657325,0.131177981182,0.114862772717,0.098514727010,0.082138541922,0.065738916941,0.049320552028,0.032888146455,0.016446397644
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.251170397123,-0.297067025049,-0.336658249498,-0.371935370774,-0.404004720970,-0.433555238124,-0.461049596664,-0.486815725895,-0.511095648373,-0.534073700270,-0.555893865950,-0.576670955749,-0.596498104661,-0.615451971154,-0.633596443121,-0.650985343343,-0.667664445749,-0.683673005448,-0.699044938446,-0.713809744253,-0.727993236630,-0.741618129039,-0.754704508554,-0.767270223123,-0.779331200756,-0.790901714687,-0.801994605257,-0.812621466842,-0.822792806300,-0.832518178063,-0.841806299934,-0.850665152836,-0.859102067155,-0.867123797789,-0.874736589668,-0.881946235153,-0.888758124530,-0.895177290560,-0.901208447921,-0.906856028231,-0.912124211241,-0.917016952685,-0.921538009213,-0.925690960760,-0.929479230674,-0.932906103847,-0.935974743096,-0.938688203981,-0.941049448234,-0.943061355956,-0.944726736700,-0.946048339570,-0.947028862420,-0.947670960255,-0.947977252908,-0.947950332061,-0.947592767668,-0.946907113845,-0.945895914266,-0.944561707108,-0.942907029595,-0.940934422163,-0.938646432279,-0.936045617955,-0.933134550958,-0.929915819768,-0.926392032280,-0.922565818278,-0.918439831707,-0.914016752735,-0.909299289649,-0.904290180566,-0.898992195004,-0.893408135287,-0.887540837829,-0.881393174281,-0.874968052559,-0.868268417758,-0.861297252966,-0.854057579968,-0.846552459868,-0.838784993610,-0.830758322426,-0.822475628201,-0.813940133758,-0.805155103085,-0.796123841478,-0.786849695637,-0.777336053690,-0.767586345166,-0.757604040906,-0.747392652931,-0.736955734255,-0.726296878650,-0.715419720368,-0.704327933819,-0.693025233206,-0.681515372124,-0.669802143120,-0.657889377211,-0.645780943378,-0.633480748018,-0.620992734365,-0.608320881886,-0.595469205642,-0.582441755624,-0.569242616056,-0.555875904685,-0.542345772028,-0.528656400613,-0.514812004183,-0.500816826886,-0.486675142441,-0.472391253283,-0.457969489692,-0.443414208896,-0.428729794166,-0.413920653883,-0.398991220598,-0.383945950072,-0.368789320296,-0.353525830507,-0.338160000183,-0.322696368023,-0.307139490922,-0.291493942930,-0.275764314193,-0.259955209900,-0.244071249199,-0.228117064119,-0.212097298478,-0.196016606780,-0.179879653105,-0.163691109994,-0.147455657325,-0.131177981182,-0.114862772717,-0.098514727010,-0.082138541922,-0.065738916941,-0.049320552028,-0.032888146455,-0.016446397644
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
# constraint,norm
# norm_sq,144.000000000000
# dEdt,23.386032454319
# lambda_max,23.382837694662
