A_re,0.279142414849,0.330078181768,0.373959765215,0.412994752070,0.448407668512,0.480959573402,0.511160417758,0.539370708984,0.565855751893,0.590816983503,0.614411215762,0.636763040370,0.657973148227,0.678124095539,0.697284412878,0.715511603942,0.732854379670,0.749354353010,0.765047345202,0.779964407007,0.794132627275,0.807575780499,0.820314850803,0.832368459948,0.843753219956,0.854484025916,0.864574300883,0.874036202080,0.882880795589,0.891118205188,0.898757739837,0.905808003407,0.912276989562,0.918172164151,0.923500537027,0.928268724895,0.932483006483,0.936149371135,0.939273561727,0.941861112683,0.943917383719,0.945447589872,0.946456828277,0.946950102081,0.946932341841,0.946408424696,0.945383191557,0.943861462550,0.941848050885,0.939347775323,0.936365471382,0.932906001419,0.928974263680,0.924575200432,0.919713805258,0.914395129584,0.908624288524,0.902406466076,0.895746919755,0.888650984677,0.881124077170,0.873171697924,0.864799434726,0.856012964816,0.846818056879,0.837220572714,0.827226468586,0.816841796297,0.806072703987,0.794925436687,0.783406336630,0.771521843350,0.759278493570,0.746682920896,0.733741855328,0.720462122597,0.706850643341,0.692914432126,0.678660596321,0.664096334830,0.649228936707,0.634065779626,0.618614328254,0.602882132500,0.586876825657,0.570606122450,0.554077816983,0.537299780597,0.520279959637,0.503026373144,0.485547110459,0.467850328760,0.449944250524,0.431837160922,0.413537405154,0.395053385715,0.376393559608,0.357566435510,0.338580570870,0.319444568971,0.300167075944,0.280756777734,0.261222397030,0.241572690154,0.221816443919,0.201962472444,0.182019613951,0.161996727524,0.141902689848,0.121746391917,0.101536735726,0.081282630944,0.060992991566,0.040676732551,0.020342766445
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.279142414849,-0.330078181768,-0.373959765215,-0.412994752070,-0.448407668512,-0.480959573402,-0.511160417758,-0.539370708984,-0.565855751893,-0.590816983503,-0.614411215762,-0.636763040370,-0.657973148227,-0.678124095539,-0.697284412878,-0.715511603942,-0.732854379670,-0.749354353010,-0.765047345202,-0.779964407007,-0.794132627275,-0.807575780499,-0.820314850803,-0.832368459948,-0.843753219956,-0.854484025916,-0.864574300883,-0.874036202080,-0.882880795589,-0.891118205188,-0.898757739837,-0.905808003407,-0.912276989562,-0.918172164151,-0.923500537027,-0.928268724895,-0.932483006483,-0.936149371135,-0.939273561727,-0.941861112683,-0.943917383719,-0.945447589872,-0.946456828277,-0.946950102081,-0.946932341841,-0.946408424696,-0.945383191557,-0.943861462550,-0.941848050885,-0.939347775323,-0.936365471382,-0.932906001419,-0.928974263680,-0.924575200432,-0.919713805258,-0.914395129584,-0.908624288524,-0.902406466076,-0.895746919755,-0.888650984677,-0.881124077170,-0.873171697924,-0.864799434726,-0.856012964816,-0.846818056879,-0.837220572714,-0.827226468586,-0.816841796297,-0.806072703987,-0.794925436687,-0.783406336630,-0.771521843350,-0.759278493570,-0.746682920896,-0.733741855328,-0.720462122597,-0.706850643341,-0.692914432126,-0.678660596321,-0.664096334830,-0.649228936707,-0.634065779626,-0.618614328254,-0.602882132500,-0.586876825657,-0.570606122450,-0.554077816983,-0.537299780597,-0.520279959637,-0.503026373144,-0.485547110459,-0.467850328760,-0.449944250524,-0.431837160922,-0.413537405154,-0.395053385715,-0.376393559608,-0.357566435510,-0.338580570870,-0.319444568971,-0.300167075944,-0.280756777734,-0.261222397030,-0.241572690154,-0.221816443919,-0.201962472444,-0.182019613951,-0.161996727524,-0.141902689848,-0.121746391917,-0.101536735726,-0.081282630944,-0.060992991566,-0.040676732551,-0.020342766445
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116
# constraint,norm
# norm_sq,116.000000000000
# dEdt,18.838748365979
# lambda_max,18.834801780314
