A_re,0.234259148948,0.277093450839,0.314064879100,0.347032785255,0.377030962530,0.404703759215,0.430484362544,0.454680173507,0.477518371287,0.499172244804,0.519777369054,0.539442037415,0.558254261212,0.576286623234,0.593599738069,0.610244778685,0.626265359687,0.641698966678,0.656578058544,0.670930929667,0.684782392963,0.698154327210,0.711066120188,0.723535030870,0.735576487997,0.747204338173,0.758431053510,0.769267906595,0.779725118834,0.789811986962,0.799536991502,0.808907890231,0.817931799093,0.826615262563,0.834964315083,0.842984534919,0.850681091546,0.858058787476,0.865122095315,0.871875190683,0.878321981550,0.884466134451,0.890311097972,0.895860123845,0.901116285939,0.906082497400,0.910761526145,0.915156008907,0.919268463981,0.923101302821,0.926656840605,0.929937305878,0.932944849362,0.935681552033,0.938149432506,0.940350453836,0.942286529751,0.943959530399,0.945371287634,0.946523599898,0.947418236722,0.948056942882,0.948441442252,0.948573441358,0.948454632672,0.948086697667,0.947471309645,0.946610136361,0.945504842454,0.944157091710,0.942568549150,0.940740882983,0.938675766404,0.936374879272,0.933839909665,0.931072555317,0.928074524958,0.924847539548,0.921393333428,0.917713655371,0.913810269571,0.909684956539,0.905339513937,0.900775757344,0.895995520959,0.891000658240,0.885793042495,0.880374567414,0.874747147552,0.868912718766,0.862873238606,0.856630686666,0.850187064888,0.843544397836,0.836704732928,0.829670140637,0.822442714652,0.815024572015,0.807417853227,0.799624722320,0.791647366906,0.783487998198,0.775148851009,0.766632183721,0.757940278236,0.749075439903,0.740039997424,0.730836302740,0.721466730896,0.711933679888,0.702239570495,0.692386846088,0.682377972426,0.672215437433,0.661901750965,0.651439444557,0.640831071155,0.630079204839,0.619186440529,0.608155393675,0.596988699947,0.585689014895,0.574259013611,0.562701390376,0.551018858296,0.539214148922,0.527290011872,0.515249214434,0.503094541157,0.490828793448,0.478454789138,0.465975362062,0.453393361615,0.440711652307,0.427933113308,0.415060637990,0.402097133453,0.389045520055,0.375908730930,0.362689711495,0.349391418965,0.336016821842,0.322568899420,0.309050641269,0.295465046719,0.281815124342,0.268103891426,0.254334373443,0.240509603516,0.226632621884,0.212706475355,0.198734216764,0.184718904423,0.170663601568,0.156571375803,0.142445298545,0.128288444460,0.114103890899,0.099894717335,0.085664004793,0.071414835279,0.057150291213,0.042873454849,0.028587407705,0.014295229985
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.234259148948,-0.277093450839,-0.314064879100,-0.347032785255,-0.377030962530,-0.404703759215,-0.430484362544,-0.454680173507,-0.477518371287,-0.499172244804,-0.519777369054,-0.539442037415,-0.558254261212,-0.576286623234,-0.593599738069,-0.610244778685,-0.626265359687,-0.641698966678,-0.656578058544,-0.670930929667,-0.684782392963,-0.698154327210,-0.711066120188,-0.723535030870,-0.735576487997,-0.747204338173,-0.758431053510,-0.769267906595,-0.779725118834,-0.789811986962,-0.799536991502,-0.808907890231,-0.817931799093,-0.826615262563,-0.834964315083,-0.842984534919,-0.850681091546,-0.858058787476,-0.865122095315,-0.871875190683,-0.878321981550,-0.884466134451,-0.890311097972,-0.895860123845,-0.901116285939,-0.906082497400,-0.910761526145,-0.915156008907,-0.919268463981,-0.923101302821,-0.926656840605,-0.929937305878,-0.932944849362,-0.935681552032,-0.938149432506,-0.940350453836,-0.942286529751,-0.943959530399,-0.945371287634,-0.946523599898,-0.947418236722,-0.948056942882,-0.948441442252,-0.948573441358,-0.948454632672,-0.948086697667,-0.947471309645,-0.946610136361,-0.945504842454,-0.944157091710,-0.942568549150,-0.940740882983,-0.938675766404,-0.936374879272,-0.933839909665,-0.931072555317,-0.928074524957,-0.924847539548,-0.921393333428,-0.917713655371,-0.913810269571,-0.909684956539,-0.905339513937,-0.900775757344,-0.895995520959,-0.891000658240,-0.885793042495,-0.880374567414,-0.874747147552,-0.868912718766,-0.862873238606,-0.856630686666,-0.850187064887,-0.843544397836,-0.836704732928,-0.829670140637,-0.822442714652,-0.815024572015,-0.807417853227,-0.799624722320,-0.791647366906,-0.783487998198,-0.775148851009,-0.766632183721,-0.757940278236,-0.749075439903,-0.740039997424,-0.730836302740,-0.721466730896,-0.711933679888,-0.702239570495,-0.692386846088,-0.682377972426,-0.672215437433,-0.661901750965,-0.651439444557,-0.640831071155,-0.630079204839,-0.619186440528,-0.608155393675,-0.596988699947,-0.585689014895,-0.574259013611,-0.562701390376,-0.551018858296,-0.539214148922,-0.527290011872,-0.515249214434,-0.503094541157,-0.490828793448,-0.478454789138,-0.465975362062,-0.453393361615,-0.440711652307,-0.427933113308,-0.415060637990,-0.402097133453,-0.389045520055,-0.375908730930,-0.362689711495,-0.349391418965,-0.336016821842,-0.322568899420,-0.309050641269,-0.295465046719,-0.281815124342,-0.268103891426,-0.254334373443,-0.240509603516,-0.226632621884,-0.212706475355,-0.198734216764,-0.184718904423,-0.170663601568,-0.156571375803,-0.142445298545,-0.128288444460,-0.114103890899,-0.099894717335,-0.085664004793,-0.071414835279,-0.057150291213,-0.042873454849,-0.028587407705,-0.014295229985
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
# constraint,norm
# norm_sq,166.000000000000
# dEdt,26.958898523729
# lambda_max,26.956119688125
