A_re,0.249479801315,0.295070763912,0.334400866075,0.369448252965,0.401312037571,0.430676730111,0.458002084589,0.483614003397,0.507753048635,0.530602473833,0.552305442877,0.572976133382,0.592707185568,0.611574866628,0.629642752193,0.646964413948,0.663585422647,0.679544868109,0.694876531229,0.709609800564,0.723770398340,0.737380962100,0.750461515562,0.763029853384,0.775101858307,0.786691764614,0.797812378609,0.808475264353,0.818690901108,0.828468817579,0.837817706986,0.846745526193,0.855259581508,0.863366603278,0.871072810998,0.878383970373,0.885305443496,0.891842233137,0.897999021955,0.903780207314,0.909189932295,0.914232113393,0.918910465311,0.923228523206,0.927189662716,0.930797117992,0.934053998005,0.936963301291,0.939527929320,0.941750698643,0.943634351933,0.945181568045,0.946394971186,0.947277139296,0.947830611705,0.948057896140,0.947961475144,0.947543811960,0.946807355927,0.945754547436,0.944387822475,0.942709616809,0.940722369817,0.938428528017,0.935830548310,0.932930900947,0.929732072267,0.926236567202,0.922446911572,0.918365654189,0.913995368783,0.909338655762,0.904398143807,0.899176491336,0.893676387824,0.887900554995,0.881851747902,0.875532755892,0.868946403466,0.862095551041,0.854983095625,0.847611971394,0.839985150201,0.832105641994,0.823976495168,0.815600796849,0.806981673106,0.798122289106,0.789025849207,0.779695596997,0.770134815275,0.760346825987,0.750334990108,0.740102707483,0.729653416616,0.718990594425,0.708117755955,0.697038454046,0.685756278968,0.674274858028,0.662597855128,0.650728970305,0.638671939230,0.626430532681,0.614008555987,0.601409848448,0.588638282718,0.575697764175,0.562592230261,0.549325649794,0.535902022267,0.522325377119,0.508599772986,0.494729296933,0.480718063667,0.466570214730,0.452289917677,0.437881365234,0.423348774442,0.408696385784,0.393928462297,0.379049288672,0.364063170337,0.348974432527,0.333787419346,0.318506492810,0.303136031887,0.287680431516,0.272144101624,0.256531466132,0.240846961945,0.225095037944,0.209280153957,0.193406779736,0.177479393915,0.161502482965,0.145480540148,0.129418064456,0.113319559548,0.097189532688,0.081032493667,0.064852953730,0.048655424495,0.032444416869,0.016224439963
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.249479801315,-0.295070763912,-0.334400866075,-0.369448252965,-0.401312037571,-0.430676730111,-0.458002084589,-0.483614003397,-0.507753048635,-0.530602473833,-0.552305442877,-0.572976133382,-0.592707185568,-0.611574866628,-0.629642752193,-0.646964413948,-0.663585422647,-0.679544868109,-0.694876531229,-0.709609800564,-0.723770398340,-0.737380962100,-0.750461515562,-0.763029853384,-0.775101858307,-0.786691764614,-0.797812378609,-0.808475264353,-0.818690901108,-0.828468817579,-0.837817706986,-0.846745526193,-0.855259581508,-0.863366603278,-0.871072810998,-0.878383970373,-0.885305443496,-0.891842233137,-0.897999021955,-0.903780207314,-0.909189932295,-0.914232113393,-0.918910465311,-0.923228523206,-0.927189662716,-0.930797117992,-0.934053998005,-0.936963301291,-0.939527929320,-0.941750698643,-0.943634351933,-0.945181568045,-0.946394971186,-0.947277139296,-0.947830611705,-0.948057896140,-0.947961475144,-0.947543811960,-0.946807355927,-0.945754547436,-0.944387822475,-0.942709616809,-0.940722369817,-0.938428528017,-0.935830548310,-0.932930900947,-0.929732072267,-0.926236567202,-0.922446911572,-0.918365654189,-0.913995368783,-0.909338655762,-0.904398143807,-0.899176491336,-0.893676387824,-0.887900554995,-0.881851747902,-0.875532755892,-0.868946403466,-0.862095551041,-0.854983095625,-0.847611971394,-0.839985150201,-0.832105641994,-0.823976495168,-0.815600796849,-0.806981673106,-0.798122289106,-0.789025849207,-0.779695596997,-0.770134815275,-0.760346825987,-0.750334990108,-0.740102707483,-0.729653416615,-0.718990594425,-0.708117755955,-0.697038454046,-0.685756278968,-0.674274858028,-0.662597855128,-0.650728970305,-0.638671939230,-0.626430532681,-0.614008555987,-0.601409848448,-0.588638282718,-0.575697764175,-0.562592230261,-0.549325649793,-0.535902022267,-0.522325377119,-0.508599772986,-0.494729296933,-0.480718063667,-0.466570214730,-0.452289917677,-0.437881365234,-0.423348774442,-0.408696385783,-0.393928462297,-0.379049288672,-0.364063170337,-0.348974432527,-0.333787419346,-0.318506492810,-0.303136031887,-0.287680431516,-0.272144101624,-0.256531466132,-0.240846961945,-0.225095037944,-0.209280153957,-0.193406779736,-0.177479393915,-0.161502482965,-0.145480540148,-0.129418064456,-0.113319559548,-0.097189532688,-0.081032493667,-0.064852953730,-0.048655424495,-0.032444416869,-0.016224439963
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146
# constraint,norm
# norm_sq,146.000000000000
# dEdt,23.710838460629
# lambda_max,23.707686588405
