A_re,0.414077415601,0.488399077663,0.551462591443,0.606452683371,0.655105320451,0.698477712711,0.737262487685,0.771937818674,0.802847363364,0.830246346733,0.854329797681,0.875250708632,0.893132182942,0.908075829402,0.920167723565,0.929482739689,0.936087760535,0.940044095071,0.941409324688,0.940238728861,0.936586395735,0.930506092719,0.922051951470,0.911279007247,0.898243622477,0.883003817052,0.865619522625,0.846152774238,0.824667849727,0.801231365179,0.775912333028,0.748782188131,0.719914786164,0.689386377934,0.657275562571,0.623663222129,0.588632439714,0.552268402982,0.514658294594,0.475891171033,0.436057831008,0.395250674582,0.353563554008,0.311091617213,0.267931144765,0.224179381130,0.179934360949,0.135294731042,0.090359568807,0.045228197640
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.414077415601,-0.488399077663,-0.551462591443,-0.606452683371,-0.655105320451,-0.698477712711,-0.737262487685,-0.771937818674,-0.802847363364,-0.830246346733,-0.854329797681,-0.875250708632,-0.893132182942,-0.908075829402,-0.920167723565,-0.929482739689,-0.936087760535,-0.940044095071,-0.941409324688,-0.940238728861,-0.936586395735,-0.930506092719,-0.922051951470,-0.911279007247,-0.898243622477,-0.883003817052,-0.865619522625,-0.846152774238,-0.824667849727,-0.801231365179,-0.775912333028,-0.748782188131,-0.719914786164,-0.689386377934,-0.657275562571,-0.623663222129,-0.588632439714,-0.552268402982,-0.514658294594,-0.475891171033,-0.436057831008,-0.395250674582,-0.353563554008,-0.311091617213,-0.267931144765,-0.224179381130,-0.179934360949,-0.135294731042,-0.090359568807,-0.045228197640
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
# constraint,norm
# norm_sq,51.000000000000
# dEdt,8.282553160905
# lambda_max,8.273853058007
