A_re,0.464710612493,0.542478625206,0.604051141734,0.652671113423,0.690031118279,0.717136262566,0.734654454007,0.743082644624,0.742834404499,0.734289469532,0.717823104748,0.693823910947,0.662704576689,0.624908076100,0.580910777641,0.531223364526,0.476390146106,0.416987149753,0.353619267278,0.286916657722,0.217530562222,0.146128656534,0.073390046741
A_im,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.464710612493,-0.542478625206,-0.604051141734,-0.652671113423,-0.690031118279,-0.717136262566,-0.734654454007,-0.743082644624,-0.742834404499,-0.734289469532,-0.717823104748,-0.693823910947,-0.662704576689,-0.624908076100,-0.580910777641,-0.531223364526,-0.476390146106,-0.416987149753,-0.353619267278,-0.286916657722,-0.217530562222,-0.146128656534,-0.073390046741
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.995529479972
