A_re,0.343826023728,0.403846866012,0.453442854249,0.495147757593,0.530310519718,0.559734002734,0.583935040162,0.603268411874,0.617992678146,0.628307998460,0.634379186737,0.636350422177,0.634354967756,0.628521755851,0.618979925255,0.605861968998,0.589305908776,0.569456766738,0.546467515941,0.520499634236,0.491723349524,0.460317639909,0.426470035733,0.390376259110,0.352239728596,0.312270951005,0.270686818349,0.227709824923,0.183567217421,0.138490089385,0.092712430067,0.046470136888
A_im,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.343826023728,-0.403846866012,-0.453442854249,-0.495147757593,-0.530310519718,-0.559734002734,-0.583935040162,-0.603268411874,-0.617992678146,-0.628307998460,-0.634379186737,-0.636350422177,-0.634354967756,-0.628521755851,-0.618979925255,-0.605861968998,-0.589305908776,-0.569456766738,-0.546467515941,-0.520499634236,-0.491723349524,-0.460317639909,-0.426470035733,-0.390376259110,-0.352239728596,-0.312270951005,-0.270686818349,-0.227709824923,-0.183567217421,-0.138490089385,-0.092712430067,-0.046470136888
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.997563567535
