A_re,0.292985236225,0.344827554751,0.388228618666,0.425391447230,0.457501290682,0.485270132744,0.509158593695,0.529481833637,0.546465866481,0.560279973373,0.571056524577,0.578903692642,0.583913922457,0.586169749148,0.585747892116,0.582722189977,0.577165732421,0.569152420508,0.558758110068,0.546061444059,0.531144447948,0.514092941007,0.494996801947,0.473950117412,0.451051234774,0.426402735690,0.400111343277,0.372287773062,0.343046535983,0.312505700173,0.280786617236,0.248013617831,0.214313680785,0.179816079431,0.144652008512,0.108954194667,0.072856493303,0.036493474442
A_im,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.292985236225,-0.344827554751,-0.388228618666,-0.425391447230,-0.457501290682,-0.485270132744,-0.509158593695,-0.529481833637,-0.546465866481,-0.560279973373,-0.571056524577,-0.578903692642,-0.583913922457,-0.586169749148,-0.585747892116,-0.582722189977,-0.577165732421,-0.569152420508,-0.558758110068,-0.546061444059,-0.531144447948,-0.514092941007,-0.494996801947,-0.473950117412,-0.451051234774,-0.426402735690,-0.400111343277,-0.372287773062,-0.343046535983,-0.312505700173,-0.280786617236,-0.248013617831,-0.214313680785,-0.179816079431,-0.144652008512,-0.108954194667,-0.072856493303,-0.036493474442
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.998233402247
