A_re,0.415977296339,0.486912074385,0.544175382047,0.590736732287,0.628155818851,0.657355018127,0.678933396798,0.693316090682,0.700833355856,0.701765699894,0.696371088359,0.684901965342,0.667616125405,0.644783675870,0.616691396146,0.583645291154,0.545971844643,0.504018305392,0.458152233451,0.408760466932,0.356247626972,0.301034250231,0.243554619403,0.184254349349,0.123587777558,0.062015201382
A_im,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.415977296339,-0.486912074385,-0.544175382047,-0.590736732287,-0.628155818851,-0.657355018127,-0.678933396798,-0.693316090682,-0.700833355856,-0.701765699894,-0.696371088359,-0.684901965342,-0.667616125405,-0.644783675870,-0.616691396146,-0.583645291154,-0.545971844643,-0.504018305392,-0.458152233451,-0.408760466932,-0.356247626972,-0.301034250231,-0.243554619403,-0.184254349349,-0.123587777558,-0.062015201382
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.996424897037
