A_re,0.376481015804,0.441550378666,0.494793014260,0.538944729673,0.575452593344,0.605174208385,0.628662214532,0.646299805119,0.658372601260,0.665109854216,0.666709471143,0.663353881784,0.655220408731,0.642488172298,0.625342714267,0.603979061136,0.578603682022,0.549435638395,0.516707125812,0.480663546414,0.441563211255,0.399676745218,0.355286249564,0.308684265036,0.260172569968,0.210060841949,0.158665207306,0.106306699620,0.053309646232
A_im,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.376481015804,-0.441550378666,-0.494793014260,-0.538944729673,-0.575452593344,-0.605174208385,-0.628662214532,-0.646299805119,-0.658372601260,-0.665109854216,-0.666709471143,-0.663353881784,-0.655220408731,-0.642488172298,-0.625342714267,-0.603979061136,-0.578603682022,-0.549435638395,-0.516707125812,-0.480663546414,-0.441563211255,-0.399676745218,-0.355286249564,-0.308684265036,-0.260172569968,-0.210060841949,-0.158665207306,-0.106306699620,-0.053309646232
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.997075696199
