A_re,0.077364618046,0.091505344227,0.103706359401,0.114581306887,0.124471221241,0.133588551632,0.142076036193,0.150034893705,0.157539868569,0.164647924676,0.171403585946,0.177842380239,0.183993149850,0.189879653476,0.195521708238,0.200936023445,0.206136822013,0.211136312052,0.215945050510,0.220572227581,0.225025891989,0.229313131487,0.233440218986,0.237412731973,0.241235650936,0.244913441155,0.248450121130,0.251849320246,0.255114327654,0.258248133948,0.261253466897,0.264132822224,0.266888490259,0.269522579100,0.272037034840,0.274433659296,0.276714125597,0.278879991947,0.280932713812,0.282873654743,0.284704096021,0.286425245267,0.288038244156,0.289544175344,0.290944068695,0.292238906905,0.293429630575,0.294517142813,0.295502313402,0.296385982591,0.297168964545,0.297852050486,0.298436011569,0.298921601498,0.299309558937,0.299600609702,0.299795468781,0.299894842192,0.299899428679,0.299809921280,0.299627008769,0.299351376981,0.298983710037,0.298524691463,0.297975005235,0.297335336733,0.296606373622,0.295788806664,0.294883330468,0.293890644182,0.292811452121,0.291646464360,0.290396397261,0.289061973971,0.287643924871,0.286142987990,0.284559909379,0.282895443457,0.281150353319,0.279325411020,0.277421397826,0.275439104447,0.273379331234,0.271242888360,0.269030595979,0.266743284363,0.264381794017,0.261946975777,0.259439690894,0.256860811094,0.254211218629,0.251491806308,0.248703477515,0.245847146217,0.242923736948,0.239934184798,0.236879435371,0.233760444747,0.230578179421,0.227333616244,0.224027742339,0.220661555023,0.217236061710,0.213752279803,0.210211236591,0.206613969122,0.202961524075,0.199254957632,0.195495335327,0.191683731901,0.187821231145,0.183908925739,0.179947917080,0.175939315111,0.171884238138,0.167783812645,0.163639173105,0.159451461780,0.155221828523,0.150951430571,0.146641432336,0.142293005188,0.137907327237,0.133485583111,0.129028963730,0.124538666074,0.120015892947,0.115461852746,0.110877759214,0.106264831198,0.101624292404,0.096957371146,0.092265300092,0.087549316014,0.082810659523,0.078050574818,0.073270309415,0.068471113891,0.063654241611,0.058820948465,0.053972492594,0.049110134124,0.044235134886,0.039348758147,0.034452268332,0.029546930749,0.024634011306,0.019714776237,0.014790491819,0.009862424093,0.004931838580
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.077364618046,-0.091505344227,-0.103706359401,-0.114581306887,-0.124471221241,-0.133588551632,-0.142076036193,-0.150034893705,-0.157539868569,-0.164647924676,-0.171403585946,-0.177842380239,-0.183993149850,-0.189879653476,-0.195521708238,-0.200936023445,-0.206136822013,-0.211136312052,-0.215945050510,-0.220572227581,-0.225025891989,-0.229313131487,-0.233440218987,-0.237412731973,-0.241235650936,-0.244913441155,-0.248450121130,-0.251849320246,-0.255114327654,-0.258248133948,-0.261253466897,-0.264132822224,-0.266888490259,-0.269522579100,-0.272037034840,-0.274433659296,-0.276714125597,-0.278879991947,-0.280932713812,-0.282873654743,-0.284704096021,-0.286425245267,-0.288038244156,-0.289544175344,-0.290944068695,-0.292238906905,-0.293429630575,-0.294517142813,-0.295502313402,-0.296385982591,-0.297168964545,-0.297852050486,-0.298436011569,-0.298921601498,-0.299309558937,-0.299600609702,-0.299795468781,-0.299894842192,-0.299899428679,-0.299809921280,-0.299627008769,-0.299351376981,-0.298983710037,-0.298524691463,-0.297975005235,-0.297335336733,-0.296606373622,-0.295788806664,-0.294883330468,-0.293890644182,-0.292811452121,-0.291646464360,-0.290396397261,-0.289061973971,-0.287643924871,-0.286142987990,-0.284559909379,-0.282895443457,-0.281150353319,-0.279325411020,-0.277421397826,-0.275439104447,-0.273379331234,-0.271242888360,-0.269030595979,-0.266743284363,-0.264381794017,-0.261946975777,-0.259439690894,-0.256860811094,-0.254211218629,-0.251491806308,-0.248703477515,-0.245847146217,-0.242923736948,-0.239934184798,-0.236879435371,-0.233760444747,-0.230578179421,-0.227333616244,-0.224027742339,-0.220661555023,-0.217236061710,-0.213752279803,-0.210211236591,-0.206613969122,-0.202961524075,-0.199254957632,-0.195495335327,-0.191683731901,-0.187821231145,-0.183908925739,-0.179947917080,-0.175939315111,-0.171884238138,-0.167783812645,-0.163639173105,-0.159451461780,-0.155221828523,-0.150951430571,-0.146641432336,-0.142293005188,-0.137907327237,-0.133485583111,-0.129028963730,-0.124538666074,-0.120015892947,-0.115461852746,-0.110877759214,-0.106264831198,-0.101624292404,-0.096957371146,-0.092265300092,-0.087549316014,-0.082810659523,-0.078050574818,-0.073270309415,-0.068471113891,-0.063654241611,-0.058820948465,-0.053972492594,-0.049110134124,-0.044235134886,-0.039348758147,-0.034452268332,-0.029546930749,-0.024634011306,-0.019714776237,-0.014790491819,-0.009862424093,-0.004931838580
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.999877260679
