A_re,0.075881763369,0.089752708478,0.101721931147,0.112391408616,0.122095726606,0.131043343125,0.139374335371,0.147188051880,0.154557869782,0.161539722533,0.168177338499,0.174505619175,0.180552905654,0.186342550102,0.191894036065,0.197223796402,0.202345822917,0.207272129012,0.212013106449,0.216577804385,0.220974150408,0.225209127632,0.229288918078,0.233219019843,0.237004343687,0.240649293282,0.244157832367,0.247533541334,0.250779665194,0.253899154483,0.256894700327,0.259768764652,0.262523606340,0.265161303969,0.267683775662,0.270092796489,0.272390013774,0.274576960607,0.276655067803,0.278625674537,0.280490037808,0.282249340901,0.283904700960,0.285457175791,0.286907769986,0.288257440440,0.289507101348,0.290657628716,0.291709864471,0.292664620181,0.293522680453,0.294284806024,0.294951736588,0.295524193382,0.296002881548,0.296388492305,0.296681704938,0.296883188629,0.296993604136,0.297013605341,0.296943840676,0.296784954437,0.296537587993,0.296202380904,0.295779971956,0.295271000106,0.294676105365,0.293995929610,0.293231117330,0.292382316318,0.291450178309,0.290435359570,0.289338521437,0.288160330820,0.286901460655,0.285562590329,0.284144406070,0.282647601291,0.281072876922,0.279420941700,0.277692512437,0.275888314262,0.274009080837,0.272055554556,0.270028486715,0.267928637668,0.265756776964,0.263513683457,0.261200145414,0.258816960593,0.256364936316,0.253844889515,0.251257646782,0.248604044387,0.245884928296,0.243101154173,0.240253587369,0.237343102902,0.234370585428,0.231336929195,0.228243037999,0.225089825120,0.221878213254,0.218609134437,0.215283529960,0.211902350274,0.208466554893,0.204977112284,0.201434999753,0.197841203324,0.194196717613,0.190502545694,0.186759698958,0.182969196967,0.179132067308,0.175249345433,0.171322074501,0.167351305207,0.163338095618,0.159283510994,0.155188623609,0.151054512569,0.146882263622,0.142672968967,0.138427727061,0.134147642416,0.129833825401,0.125487392032,0.121109463767,0.116701167291,0.112263634303,0.107798001297,0.103305409343,0.098787003860,0.094243934397,0.089677354401,0.085088420985,0.080478294701,0.075848139301,0.071199121504,0.066532410755,0.061849178990,0.057150600387,0.052437851131,0.047712109163,0.042974553941,0.038226366185,0.033468727636,0.028702820804,0.023929828716,0.019150934666,0.014367321966,0.009580173690,0.004790672422
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.075881763369,-0.089752708478,-0.101721931147,-0.112391408616,-0.122095726606,-0.131043343125,-0.139374335371,-0.147188051880,-0.154557869782,-0.161539722533,-0.168177338499,-0.174505619175,-0.180552905654,-0.186342550102,-0.191894036065,-0.197223796402,-0.202345822917,-0.207272129012,-0.212013106449,-0.216577804385,-0.220974150408,-0.225209127632,-0.229288918078,-0.233219019843,-0.237004343687,-0.240649293282,-0.244157832367,-0.247533541334,-0.250779665194,-0.253899154483,-0.256894700327,-0.259768764652,-0.262523606340,-0.265161303969,-0.267683775662,-0.270092796489,-0.272390013774,-0.274576960607,-0.276655067803,-0.278625674537,-0.280490037808,-0.282249340901,-0.283904700960,-0.285457175791,-0.286907769986,-0.288257440440,-0.289507101348,-0.290657628716,-0.291709864471,-0.292664620181,-0.293522680453,-0.294284806024,-0.294951736588,-0.295524193382,-0.296002881548,-0.296388492305,-0.296681704938,-0.296883188629,-0.296993604136,-0.297013605341,-0.296943840677,-0.296784954437,-0.296537587993,-0.296202380904,-0.295779971956,-0.295271000106,-0.294676105365,-0.293995929610,-0.293231117330,-0.292382316318,-0.291450178309,-0.290435359570,-0.289338521437,-0.288160330820,-0.286901460655,-0.285562590329,-0.284144406070,-0.282647601291,-0.281072876922,-0.279420941700,-0.277692512437,-0.275888314262,-0.274009080837,-0.272055554556,-0.270028486715,-0.267928637668,-0.265756776964,-0.263513683457,-0.261200145414,-0.258816960593,-0.256364936316,-0.253844889515,-0.251257646782,-0.248604044387,-0.245884928296,-0.243101154173,-0.240253587369,-0.237343102902,-0.234370585428,-0.231336929195,-0.228243037999,-0.225089825120,-0.221878213254,-0.218609134437,-0.215283529960,-0.211902350274,-0.208466554893,-0.204977112284,-0.201434999753,-0.197841203324,-0.194196717613,-0.190502545694,-0.186759698958,-0.182969196967,-0.179132067308,-0.175249345433,-0.171322074501,-0.167351305207,-0.163338095618,-0.159283510994,-0.155188623609,-0.151054512569,-0.146882263622,-0.142672968967,-0.138427727061,-0.134147642416,-0.129833825401,-0.125487392032,-0.121109463767,-0.116701167291,-0.112263634303,-0.107798001297,-0.103305409343,-0.098787003860,-0.094243934397,-0.089677354401,-0.085088420985,-0.080478294701,-0.075848139301,-0.071199121504,-0.066532410755,-0.061849178990,-0.057150600387,-0.052437851131,-0.047712109163,-0.042974553941,-0.038226366185,-0.033468727636,-0.028702820804,-0.023929828716,-0.019150934666,-0.014367321966,-0.009580173690,-0.004790672422
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.999881921891
