A_re,0.272810920186,0.321311733450,0.362097934710,0.397235919708,0.427842005621,0.454589527439,0.477915573591,0.498119689430,0.515416385725,0.529965377987,0.541890092572,0.551289549214,0.558246291438,0.562831848552,0.565110595201,0.565142535523,0.562985344207,0.558695880583,0.552331320077,0.543950001817,0.533612061402,0.521379898036,0.507318511714,0.491495736793,0.473982391684,0.454852359677,0.434182612517,0.412053185822,0.388547113588,0.363750327629,0.337751526766,0.310642019763,0.282515545388,0.253468072540,0.223597582965,0.193003838831,0.161788137188,0.130053053162,0.097902173579,0.065439822625,0.032770780999
A_im,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.272810920186,-0.321311733450,-0.362097934710,-0.397235919708,-0.427842005621,-0.454589527439,-0.477915573591,-0.498119689430,-0.515416385725,-0.529965377987,-0.541890092572,-0.551289549214,-0.558246291438,-0.562831848552,-0.565110595201,-0.565142535523,-0.562985344207,-0.558695880583,-0.552331320077,-0.543950001817,-0.533612061402,-0.521379898036,-0.507318511714,-0.491495736793,-0.473982391684,-0.454852359677,-0.434182612517,-0.412053185822,-0.388547113588,-0.363750327629,-0.337751526766,-0.310642019763,-0.282515545388,-0.253468072540,-0.223597582965,-0.193003838831,-0.161788137188,-0.130053053162,-0.097902173579,-0.065439822625,-0.032770780999
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.998469096514
